hr,casual,Predicted Y
0,12,10.876102847866257
1,3,13.023903021318985
2,0,15.171703194771712
3,2,17.31950336822444
4,1,19.46730354167717
5,0,21.615103715129894
6,2,23.76290388858262
7,5,25.91070406203535
8,10,28.058504235488076
9,8,30.206304408940802
10,10,32.35410458239353
11,9,34.501904755846255
12,10,36.649704929298984
13,12,38.797505102751714
14,13,40.94530527620444
15,12,43.093105449657166
16,12,45.240905623109896
17,13,47.388705796562625
18,10,49.53650597001535
19,11,51.68430614346808
20,6,53.83210631692081
21,7,55.97990649037353
22,6,58.12770666382626
23,4,60.27550683727899
0,3,10.876102847866257
1,4,13.023903021318985
2,11,15.171703194771712
3,4,17.31950336822444
4,0,19.46730354167717
5,2,21.615103715129894
6,0,23.76290388858262
7,0,25.91070406203535
8,4,28.058504235488076
9,5,30.206304408940802
10,10,32.35410458239353
11,21,34.501904755846255
12,28,36.649704929298984
13,32,38.797505102751714
14,30,40.94530527620444
15,33,43.093105449657166
16,30,45.240905623109896
17,12,47.388705796562625
18,7,49.53650597001535
19,11,51.68430614346808
20,7,53.83210631692081
21,8,55.97990649037353
22,7,58.12770666382626
23,6,60.27550683727899
0,7,10.876102847866257
1,3,13.023903021318985
2,2,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,0,23.76290388858262
7,1,25.91070406203535
8,1,28.058504235488076
9,6,30.206304408940802
10,7,32.35410458239353
11,20,34.501904755846255
12,26,36.649704929298984
13,18,38.797505102751714
14,19,40.94530527620444
15,23,43.093105449657166
16,27,45.240905623109896
17,10,47.388705796562625
18,15,49.53650597001535
19,5,51.68430614346808
20,10,53.83210631692081
21,9,55.97990649037353
22,2,58.12770666382626
23,6,60.27550683727899
0,3,10.876102847866257
1,3,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,4,25.91070406203535
8,8,28.058504235488076
9,17,30.206304408940802
10,12,32.35410458239353
11,22,34.501904755846255
12,13,36.649704929298984
13,15,38.797505102751714
14,30,40.94530527620444
15,24,43.093105449657166
16,19,45.240905623109896
17,16,47.388705796562625
18,11,49.53650597001535
19,17,51.68430614346808
20,9,53.83210631692081
21,15,55.97990649037353
22,12,58.12770666382626
23,10,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
2,1,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,1,23.76290388858262
7,7,25.91070406203535
8,10,28.058504235488076
9,14,30.206304408940802
10,20,32.35410458239353
11,13,34.501904755846255
12,16,36.649704929298984
13,18,38.797505102751714
14,11,40.94530527620444
15,15,43.093105449657166
16,20,45.240905623109896
17,14,47.388705796562625
18,26,49.53650597001535
19,6,51.68430614346808
20,3,53.83210631692081
21,4,55.97990649037353
22,3,58.12770666382626
23,13,60.27550683727899
0,7,10.876102847866257
1,1,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,1,23.76290388858262
7,5,25.91070406203535
8,12,28.058504235488076
9,14,30.206304408940802
10,6,32.35410458239353
11,3,34.501904755846255
12,3,36.649704929298984
13,3,38.797505102751714
14,11,40.94530527620444
15,4,43.093105449657166
16,6,45.240905623109896
17,3,47.388705796562625
18,2,49.53650597001535
19,9,51.68430614346808
20,5,53.83210631692081
21,9,55.97990649037353
22,3,58.12770666382626
23,0,60.27550683727899
0,3,10.876102847866257
1,0,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,1,23.76290388858262
7,4,25.91070406203535
8,10,28.058504235488076
9,10,30.206304408940802
10,13,32.35410458239353
11,10,34.501904755846255
12,22,36.649704929298984
13,21,38.797505102751714
14,23,40.94530527620444
15,28,43.093105449657166
16,30,45.240905623109896
17,24,47.388705796562625
18,11,49.53650597001535
19,12,51.68430614346808
20,0,53.83210631692081
21,2,55.97990649037353
22,0,58.12770666382626
23,1,60.27550683727899
0,2,10.876102847866257
1,1,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,4,25.91070406203535
8,9,28.058504235488076
9,4,30.206304408940802
10,8,32.35410458239353
11,26,34.501904755846255
12,14,36.649704929298984
13,17,38.797505102751714
14,23,40.94530527620444
15,12,43.093105449657166
16,15,45.240905623109896
17,11,47.388705796562625
18,4,49.53650597001535
19,1,51.68430614346808
20,3,53.83210631692081
21,0,55.97990649037353
22,4,58.12770666382626
23,4,60.27550683727899
0,3,10.876102847866257
1,1,13.023903021318985
2,4,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,0,23.76290388858262
7,0,25.91070406203535
8,0,28.058504235488076
9,3,30.206304408940802
10,4,32.35410458239353
11,9,34.501904755846255
12,15,36.649704929298984
13,24,38.797505102751714
14,15,40.94530527620444
15,15,43.093105449657166
16,25,45.240905623109896
17,15,47.388705796562625
18,2,49.53650597001535
19,1,51.68430614346808
20,5,53.83210631692081
21,4,55.97990649037353
22,8,58.12770666382626
23,1,60.27550683727899
0,2,10.876102847866257
1,2,13.023903021318985
2,0,15.171703194771712
3,1,17.31950336822444
5,0,21.615103715129894
6,0,23.76290388858262
7,0,25.91070406203535
8,1,28.058504235488076
9,3,30.206304408940802
10,31,32.35410458239353
11,43,34.501904755846255
12,25,36.649704929298984
13,40,38.797505102751714
14,41,40.94530527620444
15,43,43.093105449657166
16,35,45.240905623109896
17,11,47.388705796562625
18,7,49.53650597001535
19,2,51.68430614346808
20,8,53.83210631692081
21,4,55.97990649037353
22,2,58.12770666382626
23,2,60.27550683727899
0,5,10.876102847866257
1,3,13.023903021318985
2,2,15.171703194771712
4,0,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,2,25.91070406203535
8,5,28.058504235488076
9,24,30.206304408940802
10,31,32.35410458239353
11,40,34.501904755846255
12,34,36.649704929298984
13,57,38.797505102751714
14,73,40.94530527620444
15,26,43.093105449657166
16,28,45.240905623109896
17,30,47.388705796562625
18,21,49.53650597001535
19,16,51.68430614346808
20,14,53.83210631692081
21,10,55.97990649037353
22,5,58.12770666382626
23,4,60.27550683727899
0,3,10.876102847866257
1,0,13.023903021318985
2,2,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,1,25.91070406203535
8,9,28.058504235488076
9,19,30.206304408940802
10,13,32.35410458239353
11,6,34.501904755846255
12,8,36.649704929298984
13,1,38.797505102751714
14,0,40.94530527620444
15,2,43.093105449657166
16,2,45.240905623109896
17,6,47.388705796562625
18,9,49.53650597001535
19,3,51.68430614346808
20,3,53.83210631692081
21,11,55.97990649037353
22,3,58.12770666382626
23,2,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
5,0,21.615103715129894
6,1,23.76290388858262
7,4,25.91070406203535
8,11,28.058504235488076
9,18,30.206304408940802
10,12,32.35410458239353
11,18,34.501904755846255
12,32,36.649704929298984
13,24,38.797505102751714
14,24,40.94530527620444
15,16,43.093105449657166
16,23,45.240905623109896
17,25,47.388705796562625
18,10,49.53650597001535
19,16,51.68430614346808
20,9,53.83210631692081
21,7,55.97990649037353
22,2,58.12770666382626
23,3,60.27550683727899
0,4,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,1,19.46730354167717
5,0,21.615103715129894
6,2,23.76290388858262
7,2,25.91070406203535
8,3,28.058504235488076
9,15,30.206304408940802
10,13,32.35410458239353
11,23,34.501904755846255
12,12,36.649704929298984
13,36,38.797505102751714
14,30,40.94530527620444
15,27,43.093105449657166
16,22,45.240905623109896
17,14,47.388705796562625
18,15,49.53650597001535
19,11,51.68430614346808
20,8,53.83210631692081
21,8,55.97990649037353
22,7,58.12770666382626
23,1,60.27550683727899
0,4,10.876102847866257
1,9,13.023903021318985
2,2,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,1,23.76290388858262
7,3,25.91070406203535
8,12,28.058504235488076
9,19,30.206304408940802
10,10,32.35410458239353
11,45,34.501904755846255
12,38,36.649704929298984
13,53,38.797505102751714
14,67,40.94530527620444
15,56,43.093105449657166
16,36,45.240905623109896
17,54,47.388705796562625
18,19,49.53650597001535
19,16,51.68430614346808
20,16,53.83210631692081
21,11,55.97990649037353
22,7,58.12770666382626
23,13,60.27550683727899
0,7,10.876102847866257
1,4,13.023903021318985
2,1,15.171703194771712
3,1,17.31950336822444
4,1,19.46730354167717
5,1,21.615103715129894
6,1,23.76290388858262
7,6,25.91070406203535
8,7,28.058504235488076
9,18,30.206304408940802
10,20,32.35410458239353
11,65,34.501904755846255
12,93,36.649704929298984
13,108,38.797505102751714
14,115,40.94530527620444
15,89,43.093105449657166
16,52,45.240905623109896
17,28,47.388705796562625
18,13,49.53650597001535
19,19,51.68430614346808
20,8,53.83210631692081
21,2,55.97990649037353
22,2,58.12770666382626
23,4,60.27550683727899
0,5,10.876102847866257
1,15,13.023903021318985
2,16,15.171703194771712
3,11,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,1,23.76290388858262
7,1,25.91070406203535
8,4,28.058504235488076
9,13,30.206304408940802
10,18,32.35410458239353
11,40,34.501904755846255
12,58,36.649704929298984
13,82,38.797505102751714
14,120,40.94530527620444
15,101,43.093105449657166
16,68,45.240905623109896
17,36,47.388705796562625
18,25,49.53650597001535
19,20,51.68430614346808
20,25,53.83210631692081
21,10,55.97990649037353
22,13,58.12770666382626
23,4,60.27550683727899
0,8,10.876102847866257
1,1,13.023903021318985
2,1,15.171703194771712
4,0,19.46730354167717
5,1,21.615103715129894
6,0,23.76290388858262
7,0,25.91070406203535
8,2,28.058504235488076
9,15,30.206304408940802
10,20,32.35410458239353
11,33,34.501904755846255
12,41,36.649704929298984
13,26,38.797505102751714
14,10,40.94530527620444
15,29,43.093105449657166
16,10,45.240905623109896
17,17,47.388705796562625
18,13,49.53650597001535
19,4,51.68430614346808
20,5,53.83210631692081
21,3,55.97990649037353
22,3,58.12770666382626
23,2,60.27550683727899
0,0,10.876102847866257
1,1,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,4,23.76290388858262
7,2,25.91070406203535
8,5,28.058504235488076
9,8,30.206304408940802
10,5,32.35410458239353
11,12,34.501904755846255
12,4,36.649704929298984
13,5,38.797505102751714
14,7,40.94530527620444
15,9,43.093105449657166
16,7,45.240905623109896
17,4,47.388705796562625
18,10,49.53650597001535
19,4,51.68430614346808
20,0,53.83210631692081
21,2,55.97990649037353
22,0,58.12770666382626
23,0,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,1,25.91070406203535
8,5,28.058504235488076
9,7,30.206304408940802
10,7,32.35410458239353
11,6,34.501904755846255
12,9,36.649704929298984
13,9,38.797505102751714
14,6,40.94530527620444
15,9,43.093105449657166
16,8,45.240905623109896
17,9,47.388705796562625
18,9,49.53650597001535
19,2,51.68430614346808
20,2,53.83210631692081
21,2,55.97990649037353
22,4,58.12770666382626
23,0,60.27550683727899
0,1,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,3,25.91070406203535
8,11,28.058504235488076
9,7,30.206304408940802
10,5,32.35410458239353
11,6,34.501904755846255
12,6,36.649704929298984
13,6,38.797505102751714
14,13,40.94530527620444
15,6,43.093105449657166
16,19,45.240905623109896
17,19,47.388705796562625
18,9,49.53650597001535
19,10,51.68430614346808
20,5,53.83210631692081
21,9,55.97990649037353
22,1,58.12770666382626
23,4,60.27550683727899
0,1,10.876102847866257
1,2,13.023903021318985
2,2,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,1,23.76290388858262
7,4,25.91070406203535
8,11,28.058504235488076
9,4,30.206304408940802
10,14,32.35410458239353
11,8,34.501904755846255
12,23,36.649704929298984
13,16,38.797505102751714
14,26,40.94530527620444
15,44,43.093105449657166
16,35,45.240905623109896
17,20,47.388705796562625
18,28,49.53650597001535
19,11,51.68430614346808
20,14,53.83210631692081
21,17,55.97990649037353
22,12,58.12770666382626
23,13,60.27550683727899
0,2,10.876102847866257
1,6,13.023903021318985
2,2,15.171703194771712
3,1,17.31950336822444
4,1,19.46730354167717
5,2,21.615103715129894
6,0,23.76290388858262
7,0,25.91070406203535
8,0,28.058504235488076
9,14,30.206304408940802
10,43,32.35410458239353
11,74,34.501904755846255
12,100,36.649704929298984
13,149,38.797505102751714
14,156,40.94530527620444
15,132,43.093105449657166
16,133,45.240905623109896
17,87,47.388705796562625
18,49,49.53650597001535
19,44,51.68430614346808
20,21,53.83210631692081
21,22,55.97990649037353
22,16,58.12770666382626
23,16,60.27550683727899
0,14,10.876102847866257
1,10,13.023903021318985
2,10,15.171703194771712
3,6,17.31950336822444
4,2,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,1,25.91070406203535
8,4,28.058504235488076
9,23,30.206304408940802
10,27,32.35410458239353
11,55,34.501904755846255
12,78,36.649704929298984
13,77,38.797505102751714
14,75,40.94530527620444
15,89,43.093105449657166
16,58,45.240905623109896
17,22,47.388705796562625
18,19,49.53650597001535
19,8,51.68430614346808
20,7,53.83210631692081
21,10,55.97990649037353
22,4,58.12770666382626
23,0,60.27550683727899
0,3,10.876102847866257
1,1,13.023903021318985
2,2,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,3,23.76290388858262
7,1,25.91070406203535
8,13,28.058504235488076
9,9,30.206304408940802
10,13,32.35410458239353
11,6,34.501904755846255
12,10,36.649704929298984
13,3,38.797505102751714
14,5,40.94530527620444
15,5,43.093105449657166
16,3,45.240905623109896
17,5,47.388705796562625
18,6,49.53650597001535
19,3,51.68430614346808
20,5,53.83210631692081
21,1,55.97990649037353
22,8,58.12770666382626
23,1,60.27550683727899
0,0,10.876102847866257
1,2,13.023903021318985
2,2,15.171703194771712
4,0,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,3,25.91070406203535
8,6,28.058504235488076
9,11,30.206304408940802
10,3,32.35410458239353
11,8,34.501904755846255
12,13,36.649704929298984
13,15,38.797505102751714
14,10,40.94530527620444
15,17,43.093105449657166
16,15,45.240905623109896
17,14,47.388705796562625
18,13,49.53650597001535
19,11,51.68430614346808
20,10,53.83210631692081
21,7,55.97990649037353
22,10,58.12770666382626
23,3,60.27550683727899
0,2,10.876102847866257
1,1,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,2,23.76290388858262
7,9,25.91070406203535
8,11,28.058504235488076
9,7,30.206304408940802
10,13,32.35410458239353
11,9,34.501904755846255
12,4,36.649704929298984
13,8,38.797505102751714
14,3,40.94530527620444
15,6,43.093105449657166
16,6,45.240905623109896
17,6,47.388705796562625
18,2,49.53650597001535
19,1,51.68430614346808
20,2,53.83210631692081
21,0,55.97990649037353
22,0,58.12770666382626
23,0,60.27550683727899
0,0,10.876102847866257
1,0,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,1,23.76290388858262
7,2,25.91070406203535
8,11,28.058504235488076
9,10,30.206304408940802
10,6,32.35410458239353
11,18,34.501904755846255
12,14,36.649704929298984
13,13,38.797505102751714
14,24,40.94530527620444
15,32,43.093105449657166
16,33,45.240905623109896
17,23,47.388705796562625
18,22,49.53650597001535
19,17,51.68430614346808
20,11,53.83210631692081
21,12,55.97990649037353
22,12,58.12770666382626
23,7,60.27550683727899
0,4,10.876102847866257
1,0,13.023903021318985
2,1,15.171703194771712
3,3,17.31950336822444
4,1,19.46730354167717
5,0,21.615103715129894
6,2,23.76290388858262
7,3,25.91070406203535
8,11,28.058504235488076
9,10,30.206304408940802
10,2,32.35410458239353
11,12,34.501904755846255
12,14,36.649704929298984
13,14,38.797505102751714
14,10,40.94530527620444
15,15,43.093105449657166
16,18,45.240905623109896
17,15,47.388705796562625
18,7,49.53650597001535
19,7,51.68430614346808
20,6,53.83210631692081
21,7,55.97990649037353
22,7,58.12770666382626
23,5,60.27550683727899
0,2,10.876102847866257
1,6,13.023903021318985
2,6,15.171703194771712
3,6,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,0,25.91070406203535
8,3,28.058504235488076
9,3,30.206304408940802
10,14,32.35410458239353
11,28,34.501904755846255
12,30,36.649704929298984
13,38,38.797505102751714
14,52,40.94530527620444
15,49,43.093105449657166
16,28,45.240905623109896
17,15,47.388705796562625
18,21,49.53650597001535
19,12,51.68430614346808
20,8,53.83210631692081
21,3,55.97990649037353
22,4,58.12770666382626
23,5,60.27550683727899
0,9,10.876102847866257
1,2,13.023903021318985
2,5,15.171703194771712
3,1,17.31950336822444
4,1,19.46730354167717
5,0,21.615103715129894
6,1,23.76290388858262
7,3,25.91070406203535
8,2,28.058504235488076
9,10,30.206304408940802
10,11,32.35410458239353
11,21,34.501904755846255
12,42,36.649704929298984
13,40,38.797505102751714
14,25,40.94530527620444
15,33,43.093105449657166
16,31,45.240905623109896
17,15,47.388705796562625
18,7,49.53650597001535
19,9,51.68430614346808
20,10,53.83210631692081
21,1,55.97990649037353
22,2,58.12770666382626
23,3,60.27550683727899
0,2,10.876102847866257
1,2,13.023903021318985
2,3,15.171703194771712
3,0,17.31950336822444
4,2,19.46730354167717
5,1,21.615103715129894
6,0,23.76290388858262
