instant,hr,Predicted Y
11279,3,11.529714685317224
11280,4,11.529708104729506
11281,5,11.529701524141789
11282,6,11.529694943554071
11283,7,11.529688362966354
11284,8,11.529681782378637
11285,9,11.52967520179092
11286,10,11.529668621203202
11287,11,11.529662040615484
11288,12,11.529655460027767
11289,13,11.52964887944005
11290,14,11.529642298852332
11291,15,11.529635718264615
11292,16,11.529629137676897
11293,17,11.52962255708918
11294,18,11.529615976501463
11295,19,11.529609395913745
11296,20,11.529602815326028
11297,21,11.52959623473831
11298,22,11.529589654150593
11299,23,11.529583073562875
11300,0,11.529576492975158
11301,1,11.52956991238744
11302,2,11.529563331799723
11303,3,11.529556751212006
11304,4,11.529550170624288
11305,5,11.529543590036571
11306,6,11.529537009448854
11307,7,11.529530428861136
11308,8,11.529523848273419
11309,9,11.529517267685701
11310,10,11.529510687097984
11311,11,11.529504106510267
11312,12,11.52949752592255
11313,13,11.529490945334832
11314,14,11.529484364747114
11315,15,11.529477784159397
11316,16,11.52947120357168
11317,17,11.529464622983962
11318,18,11.529458042396245
11319,19,11.529451461808527
11320,20,11.52944488122081
11321,21,11.529438300633092
11322,22,11.529431720045375
11323,23,11.529425139457658
11324,0,11.52941855886994
11325,1,11.529411978282223
11326,2,11.529405397694505
11327,3,11.529398817106788
11328,4,11.52939223651907
11329,5,11.529385655931353
11330,6,11.529379075343636
11331,7,11.529372494755918
11332,8,11.529365914168201
11333,9,11.529359333580484
11334,10,11.529352752992766
11335,11,11.529346172405049
11336,12,11.529339591817331
11337,13,11.529333011229614
11338,14,11.529326430641897
11339,15,11.52931985005418
11340,16,11.529313269466462
11341,17,11.529306688878744
11342,18,11.529300108291027
11343,19,11.52929352770331
11344,20,11.529286947115592
11345,21,11.529280366527875
11346,22,11.529273785940157
11347,23,11.52926720535244
11348,0,11.529260624764722
11349,1,11.529254044177005
11350,2,11.52924746358929
11351,3,11.529240883001572
11352,4,11.529234302413855
11353,5,11.529227721826137
11354,6,11.52922114123842
11355,7,11.529214560650702
11356,8,11.529207980062985
11357,9,11.529201399475268
11358,10,11.52919481888755
11359,11,11.529188238299833
11360,12,11.529181657712115
11361,13,11.529175077124398
11362,14,11.52916849653668
11363,15,11.529161915948963
11364,16,11.529155335361246
11365,17,11.529148754773528
11366,18,11.52914217418581
11367,19,11.529135593598093
11368,20,11.529129013010376
11369,21,11.529122432422659
11370,22,11.529115851834941
11371,23,11.529109271247224
11372,0,11.529102690659506
11373,1,11.529096110071789
11374,2,11.529089529484072
11375,3,11.529082948896354
11376,4,11.529076368308637
11377,5,11.52906978772092
11378,6,11.529063207133202
11379,7,11.529056626545485
11380,8,11.529050045957767
11381,9,11.52904346537005
11382,10,11.529036884782332
11383,11,11.529030304194615
11384,12,11.529023723606898
11385,13,11.52901714301918
11386,14,11.529010562431463
11387,15,11.529003981843745
11388,16,11.528997401256028
11389,17,11.52899082066831
11390,18,11.528984240080593
11391,19,11.528977659492876
11392,20,11.528971078905158
11393,21,11.52896449831744
11394,22,11.528957917729723
11395,23,11.528951337142006
11396,0,11.528944756554289
11397,1,11.528938175966571
11398,2,11.528931595378854
11399,3,11.528925014791136
11400,4,11.528918434203419
11401,5,11.528911853615702
11402,6,11.528905273027984
11403,7,11.528898692440267
11404,8,11.52889211185255
11405,9,11.528885531264832
11406,10,11.528878950677115
11407,11,11.528872370089397
11408,12,11.52886578950168
11409,13,11.528859208913962
11410,14,11.528852628326245
11411,15,11.528846047738528
11412,16,11.52883946715081
11413,17,11.528832886563093
11414,18,11.528826305975375
11415,19,11.528819725387658
11416,20,11.52881314479994
11417,21,11.528806564212223
11418,22,11.528799983624506
11419,23,11.528793403036788
11420,0,11.52878682244907
11421,1,11.528780241861353
11422,2,11.528773661273636
11423,3,11.528767080685919
11424,4,11.528760500098201
11425,5,11.528753919510484
11426,6,11.528747338922766
11427,7,11.528740758335049
11428,8,11.528734177747332
11429,9,11.528727597159614
11430,10,11.528721016571897
11431,11,11.52871443598418
11432,12,11.528707855396462
11433,13,11.528701274808745
11434,14,11.528694694221027
11435,15,11.52868811363331
11436,16,11.528681533045592
11437,17,11.528674952457875
11438,18,11.528668371870157
11439,19,11.52866179128244
11440,20,11.528655210694723
11441,21,11.528648630107005
11442,22,11.528642049519288
11443,23,11.528635468931572
11444,0,11.528628888343855
11445,1,11.528622307756137
11446,2,11.52861572716842
11447,3,11.528609146580703
11448,4,11.528602565992985
11449,5,11.528595985405268
11450,6,11.52858940481755
11451,7,11.528582824229833
11452,8,11.528576243642116
11453,9,11.528569663054398
11454,10,11.52856308246668
11455,11,11.528556501878963
11456,12,11.528549921291246
11457,13,11.528543340703528
11458,14,11.528536760115811
11459,15,11.528530179528094
11460,16,11.528523598940376
11461,17,11.528517018352659
11462,18,11.528510437764941
11463,19,11.528503857177224
11464,20,11.528497276589507
11465,21,11.52849069600179
11466,22,11.528484115414072
11467,23,11.528477534826354
11468,0,11.528470954238637
11469,1,11.52846437365092
11470,2,11.528457793063202
11471,3,11.528451212475485
11472,4,11.528444631887767
11473,5,11.52843805130005
11474,6,11.528431470712333
11475,7,11.528424890124615
11476,8,11.528418309536898
11477,9,11.52841172894918
11478,10,11.528405148361463
11479,11,11.528398567773745
11480,12,11.528391987186028
11481,13,11.52838540659831
11482,14,11.528378826010593
11483,15,11.528372245422876
11484,16,11.528365664835158
11485,17,11.528359084247441
11486,18,11.528352503659724
11487,19,11.528345923072006
11488,20,11.528339342484289
11489,21,11.528332761896571
11490,22,11.528326181308854
11491,23,11.528319600721137
11492,0,11.52831302013342
11493,1,11.528306439545702
11494,2,11.528299858957984
11495,3,11.528293278370267
11496,4,11.52828669778255
11497,5,11.528280117194832
11498,6,11.528273536607115
11499,7,11.528266956019397
11500,8,11.52826037543168
11501,9,11.528253794843963
11502,10,11.528247214256245
11503,11,11.528240633668528
11504,12,11.52823405308081
11505,13,11.528227472493093
11506,14,11.528220891905375
11507,15,11.528214311317658
11508,16,11.52820773072994
11509,17,11.528201150142223
11510,18,11.528194569554506
11511,19,11.528187988966788
11512,20,11.528181408379071
11513,21,11.528174827791354
11514,22,11.528168247203636
11515,23,11.528161666615919
11516,0,11.528155086028201
11517,1,11.528148505440484
11518,2,11.528141924852767
11519,3,11.52813534426505
11520,4,11.528128763677332
11521,5,11.528122183089614
11522,6,11.528115602501897
11523,7,11.52810902191418
11524,8,11.528102441326462
11525,9,11.528095860738745
11526,10,11.528089280151027
11527,11,11.52808269956331
11528,12,11.528076118975592
11529,13,11.528069538387875
11530,14,11.528062957800158
11531,15,11.52805637721244
11532,16,11.528049796624723
11533,17,11.528043216037005
11534,18,11.528036635449288
11535,19,11.528030054861572
11536,20,11.528023474273855
11537,21,11.528016893686138
11538,22,11.52801031309842
11539,23,11.528003732510703
11540,0,11.527997151922985
11541,1,11.527990571335268
11542,2,11.52798399074755
11543,3,11.527977410159833
11544,4,11.527970829572116
11545,5,11.527964248984398
11546,6,11.527957668396681
11547,7,11.527951087808963
11548,8,11.527944507221246
11549,9,11.527937926633529
11550,10,11.527931346045811
11551,11,11.527924765458094
11552,12,11.527918184870376
11553,13,11.527911604282659
11554,14,11.527905023694942
11555,15,11.527898443107224
11556,16,11.527891862519507
11557,17,11.52788528193179
11558,18,11.527878701344072
11559,19,11.527872120756355
11560,20,11.527865540168637
11561,21,11.52785895958092
11562,22,11.527852378993202
11563,23,11.527845798405485
11564,0,11.527839217817768
11565,1,11.52783263723005
11566,2,11.527826056642333
11567,3,11.527819476054615
11568,4,11.527812895466898
11569,5,11.52780631487918
11570,6,11.527799734291463
11571,7,11.527793153703746
11572,8,11.527786573116028
11573,9,11.52777999252831
11574,10,11.527773411940593
11575,11,11.527766831352876
11576,12,11.527760250765159
11577,13,11.527753670177441
11578,14,11.527747089589724
11579,15,11.527740509002006
11580,16,11.527733928414289
11581,17,11.527727347826572
11582,18,11.527720767238854
11583,19,11.527714186651137
11584,20,11.52770760606342
11585,21,11.527701025475702
11586,22,11.527694444887985
11587,23,11.527687864300267
11588,0,11.52768128371255
11589,1,11.527674703124832
11590,2,11.527668122537115
11591,3,11.527661541949398
11592,4,11.52765496136168
11593,5,11.527648380773963
11594,6,11.527641800186245
11595,7,11.527635219598528
11596,8,11.52762863901081
11597,9,11.527622058423093
11598,10,11.527615477835376
11599,11,11.527608897247658
11600,12,11.52760231665994
11601,13,11.527595736072223
11602,14,11.527589155484506
11603,15,11.527582574896789
11604,16,11.527575994309071
11605,17,11.527569413721354
11606,18,11.527562833133636
11607,19,11.527556252545919
11608,20,11.527549671958202
11609,21,11.527543091370484
11610,22,11.527536510782767
11611,23,11.52752993019505
11612,0,11.527523349607332
11613,1,11.527516769019615
11614,2,11.527510188431897
11615,3,11.52750360784418
11616,4,11.527497027256462
11617,5,11.527490446668745
11618,6,11.527483866081027
11619,7,11.52747728549331
11620,8,11.527470704905593
11621,9,11.527464124317875
11622,10,11.527457543730158
11623,11,11.52745096314244
11624,12,11.527444382554723
11625,13,11.527437801967006
11626,14,11.527431221379288
11627,15,11.527424640791573
11628,16,11.527418060203855
11629,17,11.527411479616138
11630,18,11.52740489902842
11631,19,11.527398318440703
11632,20,11.527391737852986
11633,21,11.527385157265268
11634,22,11.52737857667755
11635,23,11.527371996089833
11636,0,11.527365415502116
11637,1,11.527358834914398
11638,2,11.527352254326681
11639,3,11.527345673738964
11640,4,11.527339093151246
11641,5,11.527332512563529
11642,6,11.527325931975811
11643,7,11.527319351388094
11644,8,11.527312770800377
11645,9,11.52730619021266
11646,10,11.527299609624942
11647,11,11.527293029037224
11648,12,11.527286448449507
11649,13,11.52727986786179
11650,14,11.527273287274072
11651,15,11.527266706686355
11652,16,11.527260126098637
11653,17,11.52725354551092
11654,18,11.527246964923203
11655,19,11.527240384335485
11656,20,11.527233803747768
11657,21,11.52722722316005
11658,22,11.527220642572333
11659,23,11.527214061984616
11660,0,11.527207481396898
11661,1,11.52720090080918
11662,2,11.527194320221463
11663,3,11.527187739633746
11664,4,11.527181159046028
11665,5,11.527174578458311
11666,6,11.527167997870594
11667,7,11.527161417282876
11668,8,11.527154836695159
11669,9,11.527148256107441
11670,10,11.527141675519724
11671,11,11.527135094932007
11672,12,11.52712851434429
11673,13,11.527121933756572
11674,14,11.527115353168854
11675,15,11.527108772581137
11676,16,11.52710219199342
11677,17,11.527095611405702
11678,18,11.527089030817985
11679,19,11.527082450230267
11680,20,11.52707586964255
11681,21,11.527069289054833
11682,22,11.527062708467115
11683,23,11.527056127879398
11684,0,11.52704954729168
11685,1,11.527042966703963
11686,2,11.527036386116245
11687,3,11.527029805528528
11688,4,11.52702322494081
11689,5,11.527016644353093
11690,6,11.527010063765376
11691,7,11.527003483177658
11692,8,11.526996902589941
11693,9,11.526990322002224
11694,10,11.526983741414506
11695,11,11.526977160826789
11696,12,11.526970580239071
11697,13,11.526963999651354
11698,14,11.526957419063637
11699,15,11.52695083847592
11700,16,11.526944257888202
11701,17,11.526937677300484
11702,18,11.526931096712767
11703,19,11.52692451612505
11704,20,11.526917935537332
11705,21,11.526911354949615
11706,22,11.526904774361897
11707,23,11.52689819377418
11708,0,11.526891613186462
11709,1,11.526885032598745
11710,2,11.526878452011028
11711,3,11.52687187142331
11712,4,11.526865290835593
11713,5,11.526858710247875
11714,6,11.526852129660158
11715,7,11.52684554907244
11716,8,11.526838968484723
11717,9,11.526832387897006
11718,10,11.526825807309288
11719,11,11.526819226721571
11720,12,11.526812646133855
11721,13,11.526806065546138
11722,14,11.52679948495842
11723,15,11.526792904370703
11724,16,11.526786323782986
11725,17,11.526779743195268
11726,18,11.526773162607551
11727,19,11.526766582019834
11728,20,11.526760001432116
11729,21,11.526753420844399
11730,22,11.526746840256681
11731,23,11.526740259668964
11732,0,11.526733679081246
11733,1,11.526727098493529
11734,2,11.526720517905812
11735,3,11.526713937318094
11736,4,11.526707356730377
11737,5,11.52670077614266
11738,6,11.526694195554942
11739,7,11.526687614967225
11740,8,11.526681034379507
11741,9,11.52667445379179
11742,10,11.526667873204072
11743,11,11.526661292616355
11744,12,11.526654712028638
11745,13,11.52664813144092
11746,14,11.526641550853203
11747,15,11.526634970265485
11748,16,11.526628389677768
11749,17,11.52662180909005
11750,18,11.526615228502333
11751,19,11.526608647914616
11752,20,11.526602067326898
11753,21,11.52659548673918
11754,22,11.526588906151463
11755,23,11.526582325563746
11756,0,11.526575744976029
11757,1,11.526569164388311
11758,2,11.526562583800594
11759,3,11.526556003212876
11760,4,11.526549422625159
11761,5,11.526542842037442
11762,6,11.526536261449724
11763,7,11.526529680862007
11764,8,11.52652310027429
11765,9,11.526516519686572
11766,10,11.526509939098855
11767,11,11.526503358511137
11768,12,11.52649677792342
11769,13,11.526490197335702
11770,14,11.526483616747985
11771,15,11.526477036160268
11772,16,11.52647045557255
11773,17,11.526463874984833
11774,18,11.526457294397115
11775,19,11.526450713809398
11776,20,11.52644413322168
11777,21,11.526437552633963
11778,22,11.526430972046246
11779,23,11.526424391458528
11780,0,11.52641781087081
11781,1,11.526411230283093
11782,2,11.526404649695376
11783,3,11.526398069107659
11784,4,11.526391488519941
11785,5,11.526384907932224
11786,6,11.526378327344506
11787,7,11.526371746756789
11788,8,11.526365166169072
11789,9,11.526358585581354
11790,10,11.526352004993637
11791,11,11.52634542440592
11792,12,11.526338843818202
11793,13,11.526332263230485
11794,14,11.526325682642767
11795,15,11.52631910205505
11796,16,11.526312521467332
11797,17,11.526305940879615
11798,18,11.526299360291898
11799,19,11.52629277970418
11800,20,11.526286199116463
11801,21,11.526279618528745
11802,22,11.526273037941028
11803,23,11.52626645735331
11804,0,11.526259876765593
11805,1,11.526253296177876
11806,2,11.526246715590158
11807,3,11.52624013500244
11808,4,11.526233554414723
11809,5,11.526226973827006
11810,6,11.526220393239289
11811,7,11.526213812651571
11812,8,11.526207232063854
11813,9,11.526200651476138
11814,10,11.52619407088842
11815,11,11.526187490300703
11816,12,11.526180909712986
11817,13,11.526174329125269
11818,14,11.526167748537551
11819,15,11.526161167949834
11820,16,11.526154587362116
11821,17,11.526148006774399
11822,18,11.526141426186681
11823,19,11.526134845598964
11824,20,11.526128265011247
11825,21,11.52612168442353
11826,22,11.526115103835812
11827,23,11.526108523248094
11828,0,11.526101942660377
11829,1,11.52609536207266
11830,2,11.526088781484942
11831,3,11.526082200897225
11832,4,11.526075620309507
11833,5,11.52606903972179
11834,6,11.526062459134073
11835,7,11.526055878546355
11836,8,11.526049297958638
11837,9,11.52604271737092
11838,10,11.526036136783203
11839,11,11.526029556195486
11840,12,11.526022975607768
11841,13,11.52601639502005
11842,14,11.526009814432333
11843,15,11.526003233844616
11844,16,11.525996653256898
11845,17,11.525990072669181
11846,18,11.525983492081464
11847,19,11.525976911493746
