hr,instant,Predicted Y
16,10742,8674.57144510181
17,10743,8671.106882989272
18,10744,8667.642320876734
19,10745,8664.177758764195
20,10746,8660.713196651657
21,10747,8657.248634539119
22,10748,8653.78407242658
23,10749,8650.319510314042
0,10750,8730.004438902419
1,10751,8726.53987678988
2,10752,8723.075314677342
3,10753,8719.610752564804
4,10754,8716.146190452266
5,10755,8712.68162833973
6,10756,8709.217066227191
7,10757,8705.752504114653
8,10758,8702.287942002115
9,10759,8698.823379889576
10,10760,8695.358817777038
11,10761,8691.8942556645
12,10762,8688.429693551961
13,10763,8684.965131439423
14,10764,8681.500569326885
15,10765,8678.036007214349
16,10766,8674.57144510181
17,10767,8671.106882989272
18,10768,8667.642320876734
19,10769,8664.177758764195
20,10770,8660.713196651657
21,10771,8657.248634539119
22,10772,8653.78407242658
23,10773,8650.319510314042
0,10774,8730.004438902419
1,10775,8726.53987678988
2,10776,8723.075314677342
3,10777,8719.610752564804
4,10778,8716.146190452266
5,10779,8712.68162833973
6,10780,8709.217066227191
7,10781,8705.752504114653
8,10782,8702.287942002115
9,10783,8698.823379889576
10,10784,8695.358817777038
11,10785,8691.8942556645
12,10786,8688.429693551961
13,10787,8684.965131439423
14,10788,8681.500569326885
15,10789,8678.036007214349
16,10790,8674.57144510181
17,10791,8671.106882989272
18,10792,8667.642320876734
19,10793,8664.177758764195
20,10794,8660.713196651657
21,10795,8657.248634539119
22,10796,8653.78407242658
23,10797,8650.319510314042
0,10798,8730.004438902419
1,10799,8726.53987678988
2,10800,8723.075314677342
3,10801,8719.610752564804
4,10802,8716.146190452266
5,10803,8712.68162833973
6,10804,8709.217066227191
7,10805,8705.752504114653
8,10806,8702.287942002115
9,10807,8698.823379889576
10,10808,8695.358817777038
11,10809,8691.8942556645
12,10810,8688.429693551961
13,10811,8684.965131439423
14,10812,8681.500569326885
15,10813,8678.036007214349
16,10814,8674.57144510181
17,10815,8671.106882989272
18,10816,8667.642320876734
19,10817,8664.177758764195
20,10818,8660.713196651657
21,10819,8657.248634539119
22,10820,8653.78407242658
23,10821,8650.319510314042
0,10822,8730.004438902419
1,10823,8726.53987678988
2,10824,8723.075314677342
3,10825,8719.610752564804
4,10826,8716.146190452266
5,10827,8712.68162833973
6,10828,8709.217066227191
7,10829,8705.752504114653
8,10830,8702.287942002115
9,10831,8698.823379889576
10,10832,8695.358817777038
11,10833,8691.8942556645
12,10834,8688.429693551961
13,10835,8684.965131439423
14,10836,8681.500569326885
15,10837,8678.036007214349
16,10838,8674.57144510181
17,10839,8671.106882989272
18,10840,8667.642320876734
19,10841,8664.177758764195
20,10842,8660.713196651657
21,10843,8657.248634539119
22,10844,8653.78407242658
23,10845,8650.319510314042
0,10846,8730.004438902419
1,10847,8726.53987678988
2,10848,8723.075314677342
4,10849,8716.146190452266
5,10850,8712.68162833973
6,10851,8709.217066227191
7,10852,8705.752504114653
8,10853,8702.287942002115
9,10854,8698.823379889576
10,10855,8695.358817777038
11,10856,8691.8942556645
12,10857,8688.429693551961
13,10858,8684.965131439423
14,10859,8681.500569326885
15,10860,8678.036007214349
16,10861,8674.57144510181
17,10862,8671.106882989272
18,10863,8667.642320876734
19,10864,8664.177758764195
20,10865,8660.713196651657
21,10866,8657.248634539119
22,10867,8653.78407242658
23,10868,8650.319510314042
0,10869,8730.004438902419
1,10870,8726.53987678988
2,10871,8723.075314677342
3,10872,8719.610752564804
4,10873,8716.146190452266
5,10874,8712.68162833973
6,10875,8709.217066227191
7,10876,8705.752504114653
8,10877,8702.287942002115
9,10878,8698.823379889576
10,10879,8695.358817777038
11,10880,8691.8942556645
12,10881,8688.429693551961
13,10882,8684.965131439423
14,10883,8681.500569326885
15,10884,8678.036007214349
16,10885,8674.57144510181
17,10886,8671.106882989272
18,10887,8667.642320876734
19,10888,8664.177758764195
20,10889,8660.713196651657
21,10890,8657.248634539119
22,10891,8653.78407242658
23,10892,8650.319510314042
0,10893,8730.004438902419
1,10894,8726.53987678988
2,10895,8723.075314677342
3,10896,8719.610752564804
4,10897,8716.146190452266
5,10898,8712.68162833973
6,10899,8709.217066227191
7,10900,8705.752504114653
8,10901,8702.287942002115
9,10902,8698.823379889576
10,10903,8695.358817777038
11,10904,8691.8942556645
12,10905,8688.429693551961
13,10906,8684.965131439423
14,10907,8681.500569326885
15,10908,8678.036007214349
16,10909,8674.57144510181
17,10910,8671.106882989272
18,10911,8667.642320876734
19,10912,8664.177758764195
20,10913,8660.713196651657
21,10914,8657.248634539119
22,10915,8653.78407242658
23,10916,8650.319510314042
0,10917,8730.004438902419
1,10918,8726.53987678988
2,10919,8723.075314677342
3,10920,8719.610752564804
4,10921,8716.146190452266
5,10922,8712.68162833973
6,10923,8709.217066227191
7,10924,8705.752504114653
8,10925,8702.287942002115
9,10926,8698.823379889576
10,10927,8695.358817777038
11,10928,8691.8942556645
12,10929,8688.429693551961
13,10930,8684.965131439423
14,10931,8681.500569326885
15,10932,8678.036007214349
16,10933,8674.57144510181
17,10934,8671.106882989272
18,10935,8667.642320876734
19,10936,8664.177758764195
20,10937,8660.713196651657
21,10938,8657.248634539119
22,10939,8653.78407242658
23,10940,8650.319510314042
0,10941,8730.004438902419
1,10942,8726.53987678988
2,10943,8723.075314677342
3,10944,8719.610752564804
4,10945,8716.146190452266
5,10946,8712.68162833973
6,10947,8709.217066227191
7,10948,8705.752504114653
8,10949,8702.287942002115
9,10950,8698.823379889576
10,10951,8695.358817777038
11,10952,8691.8942556645
12,10953,8688.429693551961
13,10954,8684.965131439423
14,10955,8681.500569326885
15,10956,8678.036007214349
16,10957,8674.57144510181
17,10958,8671.106882989272
18,10959,8667.642320876734
19,10960,8664.177758764195
20,10961,8660.713196651657
21,10962,8657.248634539119
22,10963,8653.78407242658
23,10964,8650.319510314042
0,10965,8730.004438902419
1,10966,8726.53987678988
2,10967,8723.075314677342
3,10968,8719.610752564804
4,10969,8716.146190452266
5,10970,8712.68162833973
6,10971,8709.217066227191
7,10972,8705.752504114653
8,10973,8702.287942002115
9,10974,8698.823379889576
10,10975,8695.358817777038
11,10976,8691.8942556645
12,10977,8688.429693551961
13,10978,8684.965131439423
14,10979,8681.500569326885
15,10980,8678.036007214349
16,10981,8674.57144510181
17,10982,8671.106882989272
18,10983,8667.642320876734
19,10984,8664.177758764195
20,10985,8660.713196651657
21,10986,8657.248634539119
22,10987,8653.78407242658
23,10988,8650.319510314042
0,10989,8730.004438902419
1,10990,8726.53987678988
2,10991,8723.075314677342
3,10992,8719.610752564804
4,10993,8716.146190452266
5,10994,8712.68162833973
6,10995,8709.217066227191
7,10996,8705.752504114653
8,10997,8702.287942002115
9,10998,8698.823379889576
10,10999,8695.358817777038
11,11000,8691.8942556645
12,11001,8688.429693551961
13,11002,8684.965131439423
14,11003,8681.500569326885
15,11004,8678.036007214349
16,11005,8674.57144510181
17,11006,8671.106882989272
18,11007,8667.642320876734
19,11008,8664.177758764195
20,11009,8660.713196651657
21,11010,8657.248634539119
22,11011,8653.78407242658
23,11012,8650.319510314042
0,11013,8730.004438902419
1,11014,8726.53987678988
2,11015,8723.075314677342
3,11016,8719.610752564804
4,11017,8716.146190452266
5,11018,8712.68162833973
6,11019,8709.217066227191
7,11020,8705.752504114653
8,11021,8702.287942002115
9,11022,8698.823379889576
10,11023,8695.358817777038
11,11024,8691.8942556645
12,11025,8688.429693551961
13,11026,8684.965131439423
14,11027,8681.500569326885
15,11028,8678.036007214349
16,11029,8674.57144510181
17,11030,8671.106882989272
18,11031,8667.642320876734
19,11032,8664.177758764195
20,11033,8660.713196651657
21,11034,8657.248634539119
22,11035,8653.78407242658
23,11036,8650.319510314042
0,11037,8730.004438902419
1,11038,8726.53987678988
2,11039,8723.075314677342
3,11040,8719.610752564804
4,11041,8716.146190452266
5,11042,8712.68162833973
6,11043,8709.217066227191
7,11044,8705.752504114653
8,11045,8702.287942002115
9,11046,8698.823379889576
10,11047,8695.358817777038
11,11048,8691.8942556645
12,11049,8688.429693551961
13,11050,8684.965131439423
14,11051,8681.500569326885
15,11052,8678.036007214349
16,11053,8674.57144510181
17,11054,8671.106882989272
18,11055,8667.642320876734
19,11056,8664.177758764195
20,11057,8660.713196651657
21,11058,8657.248634539119
22,11059,8653.78407242658
23,11060,8650.319510314042
0,11061,8730.004438902419
1,11062,8726.53987678988
2,11063,8723.075314677342
3,11064,8719.610752564804
5,11065,8712.68162833973
6,11066,8709.217066227191
7,11067,8705.752504114653
8,11068,8702.287942002115
9,11069,8698.823379889576
10,11070,8695.358817777038
11,11071,8691.8942556645
12,11072,8688.429693551961
13,11073,8684.965131439423
14,11074,8681.500569326885
15,11075,8678.036007214349
16,11076,8674.57144510181
17,11077,8671.106882989272
18,11078,8667.642320876734
19,11079,8664.177758764195
20,11080,8660.713196651657
21,11081,8657.248634539119
22,11082,8653.78407242658
23,11083,8650.319510314042
0,11084,8730.004438902419
1,11085,8726.53987678988
2,11086,8723.075314677342
3,11087,8719.610752564804
4,11088,8716.146190452266
5,11089,8712.68162833973
6,11090,8709.217066227191
7,11091,8705.752504114653
8,11092,8702.287942002115
9,11093,8698.823379889576
10,11094,8695.358817777038
11,11095,8691.8942556645
12,11096,8688.429693551961
13,11097,8684.965131439423
14,11098,8681.500569326885
15,11099,8678.036007214349
16,11100,8674.57144510181
17,11101,8671.106882989272
18,11102,8667.642320876734
19,11103,8664.177758764195
20,11104,8660.713196651657
21,11105,8657.248634539119
22,11106,8653.78407242658
23,11107,8650.319510314042
0,11108,8730.004438902419
1,11109,8726.53987678988
2,11110,8723.075314677342
3,11111,8719.610752564804
4,11112,8716.146190452266
5,11113,8712.68162833973
6,11114,8709.217066227191
7,11115,8705.752504114653
8,11116,8702.287942002115
9,11117,8698.823379889576
10,11118,8695.358817777038
11,11119,8691.8942556645
12,11120,8688.429693551961
13,11121,8684.965131439423
14,11122,8681.500569326885
15,11123,8678.036007214349
16,11124,8674.57144510181
17,11125,8671.106882989272
18,11126,8667.642320876734
19,11127,8664.177758764195
20,11128,8660.713196651657
21,11129,8657.248634539119
22,11130,8653.78407242658
23,11131,8650.319510314042
0,11132,8730.004438902419
1,11133,8726.53987678988
2,11134,8723.075314677342
3,11135,8719.610752564804
4,11136,8716.146190452266
5,11137,8712.68162833973
6,11138,8709.217066227191
7,11139,8705.752504114653
8,11140,8702.287942002115
9,11141,8698.823379889576
10,11142,8695.358817777038
11,11143,8691.8942556645
12,11144,8688.429693551961
13,11145,8684.965131439423
14,11146,8681.500569326885
15,11147,8678.036007214349
16,11148,8674.57144510181
17,11149,8671.106882989272
18,11150,8667.642320876734
19,11151,8664.177758764195
20,11152,8660.713196651657
21,11153,8657.248634539119
22,11154,8653.78407242658
23,11155,8650.319510314042
0,11156,8730.004438902419
1,11157,8726.53987678988
2,11158,8723.075314677342
3,11159,8719.610752564804
4,11160,8716.146190452266
5,11161,8712.68162833973
6,11162,8709.217066227191
7,11163,8705.752504114653
8,11164,8702.287942002115
9,11165,8698.823379889576
10,11166,8695.358817777038
11,11167,8691.8942556645
12,11168,8688.429693551961
13,11169,8684.965131439423
14,11170,8681.500569326885
15,11171,8678.036007214349
16,11172,8674.57144510181
17,11173,8671.106882989272
18,11174,8667.642320876734
19,11175,8664.177758764195
20,11176,8660.713196651657
21,11177,8657.248634539119
22,11178,8653.78407242658
23,11179,8650.319510314042
0,11180,8730.004438902419
1,11181,8726.53987678988
2,11182,8723.075314677342
3,11183,8719.610752564804
4,11184,8716.146190452266
5,11185,8712.68162833973
6,11186,8709.217066227191
7,11187,8705.752504114653
8,11188,8702.287942002115
9,11189,8698.823379889576
10,11190,8695.358817777038
11,11191,8691.8942556645
12,11192,8688.429693551961
13,11193,8684.965131439423
14,11194,8681.500569326885
15,11195,8678.036007214349
16,11196,8674.57144510181
17,11197,8671.106882989272
18,11198,8667.642320876734
19,11199,8664.177758764195
20,11200,8660.713196651657
21,11201,8657.248634539119
22,11202,8653.78407242658
23,11203,8650.319510314042
0,11204,8730.004438902419
1,11205,8726.53987678988
2,11206,8723.075314677342
3,11207,8719.610752564804
4,11208,8716.146190452266
5,11209,8712.68162833973
6,11210,8709.217066227191
7,11211,8705.752504114653
8,11212,8702.287942002115
9,11213,8698.823379889576
10,11214,8695.358817777038
11,11215,8691.8942556645
12,11216,8688.429693551961
13,11217,8684.965131439423
14,11218,8681.500569326885
15,11219,8678.036007214349
16,11220,8674.57144510181
17,11221,8671.106882989272
18,11222,8667.642320876734
19,11223,8664.177758764195
20,11224,8660.713196651657
21,11225,8657.248634539119
22,11226,8653.78407242658
23,11227,8650.319510314042
0,11228,8730.004438902419
1,11229,8726.53987678988
2,11230,8723.075314677342
3,11231,8719.610752564804
4,11232,8716.146190452266
5,11233,8712.68162833973
6,11234,8709.217066227191
7,11235,8705.752504114653
8,11236,8702.287942002115
9,11237,8698.823379889576
10,11238,8695.358817777038
11,11239,8691.8942556645
12,11240,8688.429693551961
13,11241,8684.965131439423
14,11242,8681.500569326885
15,11243,8678.036007214349
16,11244,8674.57144510181
17,11245,8671.106882989272
18,11246,8667.642320876734
19,11247,8664.177758764195
20,11248,8660.713196651657
21,11249,8657.248634539119
22,11250,8653.78407242658
23,11251,8650.319510314042
0,11252,8730.004438902419
1,11253,8726.53987678988
2,11254,8723.075314677342
3,11255,8719.610752564804
4,11256,8716.146190452266
5,11257,8712.68162833973
6,11258,8709.217066227191
7,11259,8705.752504114653
8,11260,8702.287942002115
9,11261,8698.823379889576
10,11262,8695.358817777038
11,11263,8691.8942556645
12,11264,8688.429693551961
13,11265,8684.965131439423
14,11266,8681.500569326885
15,11267,8678.036007214349
16,11268,8674.57144510181
17,11269,8671.106882989272
18,11270,8667.642320876734
19,11271,8664.177758764195
20,11272,8660.713196651657
21,11273,8657.248634539119
22,11274,8653.78407242658
23,11275,8650.319510314042
0,11276,8730.004438902419
1,11277,8726.53987678988
2,11278,8723.075314677342
3,11279,8719.610752564804
4,11280,8716.146190452266
5,11281,8712.68162833973
6,11282,8709.217066227191
7,11283,8705.752504114653
8,11284,8702.287942002115
9,11285,8698.823379889576
10,11286,8695.358817777038
11,11287,8691.8942556645
12,11288,8688.429693551961
13,11289,8684.965131439423
14,11290,8681.500569326885
15,11291,8678.036007214349
16,11292,8674.57144510181
17,11293,8671.106882989272
18,11294,8667.642320876734
19,11295,8664.177758764195
20,11296,8660.713196651657
21,11297,8657.248634539119
22,11298,8653.78407242658
23,11299,8650.319510314042
0,11300,8730.004438902419
1,11301,8726.53987678988
2,11302,8723.075314677342
3,11303,8719.610752564804
4,11304,8716.146190452266
5,11305,8712.68162833973
6,11306,8709.217066227191
7,11307,8705.752504114653
8,11308,8702.287942002115
9,11309,8698.823379889576
10,11310,8695.358817777038
11,11311,8691.8942556645
12,11312,8688.429693551961
13,11313,8684.965131439423
14,11314,8681.500569326885
15,11315,8678.036007214349
16,11316,8674.57144510181
17,11317,8671.106882989272
18,11318,8667.642320876734
19,11319,8664.177758764195
20,11320,8660.713196651657
21,11321,8657.248634539119
22,11322,8653.78407242658
23,11323,8650.319510314042
0,11324,8730.004438902419
1,11325,8726.53987678988
2,11326,8723.075314677342
3,11327,8719.610752564804
4,11328,8716.146190452266
5,11329,8712.68162833973
6,11330,8709.217066227191
7,11331,8705.752504114653
8,11332,8702.287942002115
9,11333,8698.823379889576
10,11334,8695.358817777038
11,11335,8691.8942556645
12,11336,8688.429693551961
13,11337,8684.965131439423
14,11338,8681.500569326885
15,11339,8678.036007214349
16,11340,8674.57144510181
17,11341,8671.106882989272
18,11342,8667.642320876734
19,11343,8664.177758764195
20,11344,8660.713196651657
21,11345,8657.248634539119
22,11346,8653.78407242658
23,11347,8650.319510314042
0,11348,8730.004438902419
1,11349,8726.53987678988
2,11350,8723.075314677342
3,11351,8719.610752564804
4,11352,8716.146190452266
5,11353,8712.68162833973
6,11354,8709.217066227191
7,11355,8705.752504114653
8,11356,8702.287942002115
9,11357,8698.823379889576
10,11358,8695.358817777038
11,11359,8691.8942556645
12,11360,8688.429693551961
13,11361,8684.965131439423
14,11362,8681.500569326885
15,11363,8678.036007214349
16,11364,8674.57144510181
17,11365,8671.106882989272
18,11366,8667.642320876734
19,11367,8664.177758764195
20,11368,8660.713196651657
21,11369,8657.248634539119
22,11370,8653.78407242658
23,11371,8650.319510314042
0,11372,8730.004438902419
1,11373,8726.53987678988
2,11374,8723.075314677342
3,11375,8719.610752564804
4,11376,8716.146190452266
5,11377,8712.68162833973
6,11378,8709.217066227191
7,11379,8705.752504114653
8,11380,8702.287942002115
9,11381,8698.823379889576
10,11382,8695.358817777038
11,11383,8691.8942556645
12,11384,8688.429693551961
13,11385,8684.965131439423
14,11386,8681.500569326885
15,11387,8678.036007214349
16,11388,8674.57144510181
