registered,hum,Predicted Y
190,0.82,0.6145841934414498
166,0.88,0.62296434441094
94,0.88,0.6481047973194104
54,0.88,0.662071715601894
25,0.77,0.6721977313566947
14,0.88,0.6760386338843777
3,0.87,0.6798795364120607
3,0.87,0.6798795364120607
7,0.88,0.6784828445838123
20,0.88,0.6739435961420052
81,0.94,0.6526440457612176
227,0.94,0.6016647940301525
401,0.94,0.5409086995013488
200,0.94,0.6110924638708288
44,0.94,0.665563445172515
28,0.94,0.6711502124855084
50,1.0,0.6634684074301425
65,1.0,0.658230813074211
69,1.0,0.6568341212459627
43,1.0,0.665912618129577
84,1.0,0.6515965268900313
249,1.0,0.5939829889747865
287,1.0,0.5807144166064271
223,1.0,0.6030614858584008
107,1.0,0.6435655488776033
108,1.0,0.6432163759205412
82,1.0,0.6522948728041555
48,1.0,0.6641667533442666
30,1.0,0.6704518665713842
9,1.0,0.6777844986696882
4,1.0,0.6795303634549986
3,1.0,0.6798795364120607
1,1.0,0.6805778823261849
3,1.0,0.6798795364120607
18,1.0,0.6746419420561293
43,1.0,0.665912618129577
80,1.0,0.6529932187182798
64,1.0,0.6585799860312731
32,1.0,0.66975352065726
47,1.0,0.6645159263013287
29,1.0,0.6708010395284463
28,1.0,0.6711502124855084
24,1.0,0.6725469043137567
25,0.94,0.6721977313566947
28,0.94,0.6711502124855084
48,1.0,0.6641667533442666
48,0.94,0.6641667533442666
31,0.87,0.6701026936143222
25,0.87,0.6721977313566947
6,0.87,0.6788320175408744
13,0.93,0.6763878068414397
16,0.93,0.6753402879702535
21,0.87,0.673594423184943
6,0.81,0.6788320175408744
4,0.65,0.6795303634549986
1,0.6,0.6805778823261849
2,0.6,0.6802287093691227
12,0.64,0.6767369797985019
71,0.55,0.6561357753318385
233,0.6,0.5995697562877799
418,0.55,0.5349727592312932
218,0.52,0.6048073506437113
109,0.52,0.6428672029634791
100,0.52,0.6460097595770379
148,0.52,0.6292494576380576
115,0.49,0.6407721652211066
121,0.45,0.638677127478734
98,0.45,0.6467081054911621
201,0.45,0.6107432909137668
321,0.49,0.568842536066316
306,0.52,0.5740801304222474
220,0.56,0.6041090047295871
170,0.6,0.6215676525826916
135,0.61,0.6337887060798647
84,0.65,0.6515965268900313
58,0.7,0.6606750237736457
26,0.65,0.6718485583996325
12,0.65,0.6767369797985019
10,0.7,0.677435325712626
5,0.8,0.6791811904979365
1,0.8,0.6805778823261849
20,0.8,0.6739435961420052
62,0.8,0.6592783319453973
195,0.75,0.6128383286561393
378,0.81,0.5489396775137768
256,0.81,0.5915387782753518
115,0.7,0.6407721652211066
121,0.7,0.638677127478734
146,0.57,0.6299478035521817
141,0.5,0.6316936683374922
163,0.46,0.6240118632821262
160,0.46,0.6250593821533125
226,0.62,0.6020139669872145
352,0.66,0.5580181743973912
308,0.61,0.5733817845081232
189,0.61,0.6149333663985119
140,0.81,0.6320428412945542
131,0.75,0.6351853979081131
114,0.87,0.6411213381781686
88,0.81,0.650199835061783
66,0.81,0.657881640117149
55,0.7,0.661722542644832
48,0.61,0.6641667533442666
20,0.61,0.6739435961420052
3,0.65,0.6798795364120607
6,0.6,0.6788320175408744
10,0.65,0.677435325712626
11,0.65,0.6770861527555639
68,0.65,0.6571832942030248
134,0.61,0.6341378790369269
161,0.57,0.6247102091962504
192,0.53,0.6138858475273256
235,0.45,0.5988714103736558
239,0.34,0.5974747185454073
242,0.31,0.5964271996742211
239,0.34,0.5974747185454073
183,0.31,0.6170284041408844
151,0.36,0.6282019387668714
144,0.38,0.6306461494663059
139,0.38,0.6323920142516164
114,0.35,0.6411213381781686
79,0.44,0.6533423916753418
88,0.41,0.650199835061783
61,0.47,0.6596275049024595
69,0.51,0.6568341212459627
54,0.59,0.662071715601894
47,0.55,0.6645159263013287
17,0.59,0.6749911150131914
5,0.59,0.6791811904979365
6,0.59,0.6788320175408744
10,0.59,0.677435325712626
30,0.55,0.6704518665713842
68,0.69,0.6571832942030248
88,0.59,0.650199835061783
164,0.44,0.6236626903250642
166,0.35,0.62296434441094
246,0.35,0.5950305078459728
224,0.31,0.6027123129013388
198,0.28,0.611790809784953
219,0.26,0.6044581776866491
174,0.26,0.6201709607544432
150,0.3,0.6285511117239334
151,0.48,0.6282019387668714
98,0.55,0.6467081054911621
62,0.55,0.6592783319453973
53,0.55,0.6624208885589562
36,0.55,0.6683568288290117
31,0.69,0.6701026936143222
16,0.69,0.6753402879702535
9,0.69,0.6777844986696882
4,0.69,0.6795303634549986
2,0.74,0.6802287093691227
3,0.74,0.6798795364120607
21,0.8,0.673594423184943
63,0.8,0.6589291589883353
231,0.86,0.6002681022019041
378,0.8,0.5489396775137768
208,0.74,0.6082990802143322
91,0.69,0.6491523161905968
100,0.6,0.6460097595770379
138,0.52,0.6327411872086784
153,0.52,0.6275035928527471
95,0.53,0.6477556243623483
124,0.57,0.6376296086075477
209,0.57,0.60794990725727
352,0.56,0.5580181743973912
349,0.56,0.5590656932685775
232,0.61,0.599918929244842
157,0.56,0.6261069010244987
119,0.81,0.6393754733928582
71,0.7,0.6561357753318385
42,0.75,0.6662617910866392
16,0.8,0.6753402879702535
4,0.8,0.6795303634549986
1,0.8,0.6805778823261849
3,0.8,0.6798795364120607
4,0.8,0.6795303634549986
20,0.86,0.6739435961420052
92,0.8,0.6488031432335346
221,0.8,0.603759831772525
391,0.69,0.5444004290719696
223,0.6,0.6030614858584008
99,0.52,0.6463589325341
115,0.46,0.6407721652211066
147,0.43,0.6295986305951197
120,0.37,0.6390263004357961
116,0.37,0.6404229922640444
144,0.35,0.6306461494663059
194,0.37,0.6131875016132015
381,0.4,0.5478921586425906
370,0.42,0.5517330611702735
262,0.49,0.5894437405329793
154,0.49,0.627154419895685
134,0.52,0.6341378790369269
102,0.52,0.6453114136629137
55,0.7,0.661722542644832
22,0.75,0.673245250227881
8,0.75,0.6781336716267502
2,0.75,0.6802287093691227
3,0.65,0.6798795364120607
4,0.75,0.6795303634549986
26,0.81,0.6718485583996325
87,0.87,0.6505490080188451
243,0.75,0.596078026717159
458,0.87,0.5210058409488096
230,0.61,0.6006172751589661
133,0.57,0.6344870519939889
103,0.55,0.6449622407058516
138,0.57,0.6327411872086784
119,0.57,0.6393754733928582
134,0.54,0.6341378790369269
143,0.54,0.630995322423368
233,0.54,0.5995697562877799
377,0.57,0.5492888504708389
379,0.62,0.5485905045567148
259,0.62,0.5904912594041656
169,0.66,0.6219168255397537
145,0.66,0.6302969765092439
99,0.66,0.6463589325341
48,0.7,0.6641667533442666
45,0.7,0.6652142722154528
15,0.7,0.6756894609273155
5,0.7,0.6791811904979365
2,0.7,0.6802287093691227
6,0.7,0.6788320175408744
24,0.7,0.6725469043137567
90,0.66,0.6495014891476588
252,0.7,0.5929354701036001
449,0.66,0.5241483975623684
274,0.62,0.5852536650482342
105,0.58,0.6442638947917274
126,0.62,0.6369312626934236
140,0.59,0.6320428412945542
150,0.55,0.6285511117239334
124,0.52,0.6376296086075477
76,0.55,0.6543899105465281
124,0.72,0.6376296086075477
310,0.59,0.572683438593999
363,0.59,0.5541772718697082
274,0.59,0.5852536650482342
209,0.59,0.60794990725727
145,0.63,0.6302969765092439
116,0.63,0.6404229922640444
104,0.63,0.6446130677487896
60,0.72,0.6599766778595215
28,0.72,0.6711502124855084
23,0.77,0.6728960772708189
3,0.82,0.6798795364120607
4,0.59,0.6795303634549986
26,0.44,0.6718485583996325
80,0.33,0.6529932187182798
226,0.46,0.6020139669872145
449,0.46,0.5241483975623684
235,0.46,0.5988714103736558
122,0.46,0.6383279545216719
135,0.42,0.6337887060798647
163,0.42,0.6240118632821262
125,0.39,0.6372804356504856
115,0.42,0.6407721652211066
141,0.45,0.6316936683374922
212,0.45,0.6069023883860838
352,0.45,0.5580181743973912
285,0.45,0.5814127625205512
203,0.45,0.6100449449996426
146,0.45,0.6299478035521817
95,0.45,0.6477556243623483
100,0.49,0.6460097595770379
71,0.49,0.6561357753318385
59,0.49,0.6603258508165836
39,0.52,0.6673093099578254
47,0.56,0.6645159263013287
22,0.6,0.673245250227881
9,0.65,0.6777844986696882
7,0.6,0.6784828445838123
17,0.56,0.6749911150131914
20,0.56,0.6739435961420052
55,0.56,0.661722542644832
95,0.56,0.6477556243623483
171,0.52,0.6212184796256295
188,0.45,0.615282539355574
216,0.45,0.6055056965578355
204,0.48,0.6096957720425805
207,0.45,0.6086482531713943
195,0.45,0.6128383286561393
192,0.45,0.6138858475273256
153,0.48,0.6275035928527471
150,0.48,0.6285511117239334
95,0.65,0.6477556243623483
99,0.69,0.6463589325341
88,0.75,0.650199835061783
73,0.75,0.6554374294177143
63,0.75,0.6589291589883353
64,0.75,0.6585799860312731
43,0.69,0.665912618129577
39,0.55,0.6673093099578254
16,0.55,0.6753402879702535
1,0.55,0.6805778823261849
4,0.59,0.6795303634549986
3,0.59,0.6798795364120607
11,0.59,0.6770861527555639
31,0.69,0.6701026936143222
75,0.64,0.6547390835035901
122,0.6,0.6383279545216719
168,0.6,0.6222659984968157
202,0.6,0.6103941179567047
210,0.49,0.607600734300208
200,0.49,0.6110924638708288
184,0.45,0.6166792311838223
207,0.48,0.6086482531713943
126,0.46,0.6369312626934236
123,0.45,0.6379787815646099
130,0.52,0.6355345708651752
94,0.6,0.6481047973194104
80,0.64,0.6529932187182798
47,0.75,0.6645159263013287
31,0.75,0.6701026936143222
14,0.75,0.6760386338843777
8,0.8,0.6781336716267502
3,0.8,0.6798795364120607
3,0.86,0.6798795364120607
4,0.86,0.6795303634549986
21,0.93,0.673594423184943
68,0.86,0.6571832942030248
187,0.74,0.615631712312636
389,0.75,0.5450987749860938
166,0.69,0.62296434441094
96,0.67,0.6474064514052863
105,0.65,0.6442638947917274
128,0.61,0.6362329167792994
127,0.49,0.6365820897363614
107,0.46,0.6435655488776033
135,0.46,0.6337887060798647
189,0.4,0.6149333663985119
362,0.46,0.5545264448267703
343,0.5,0.56116073101095
234,0.53,0.5992205833307178
197,0.4,0.6121399827420152
112,0.53,0.6418196840922928
95,0.57,0.6477556243623483
50,0.53,0.6634684074301425
21,0.57,0.673594423184943
6,0.53,0.6788320175408744
10,0.61,0.677435325712626
1,0.61,0.6805778823261849
4,0.53,0.6795303634549986
15,0.57,0.6756894609273155
71,0.57,0.6561357753318385
261,0.62,0.5897929134900414
422,0.54,0.5335760674030449
245,0.66,0.5953796808030348
109,0.58,0.6428672029634791
116,0.62,0.6404229922640444
159,0.54,0.6254085551103746
163,0.54,0.6240118632821262
127,0.58,0.6365820897363614
139,0.54,0.6323920142516164
218,0.54,0.6048073506437113
417,0.62,0.5353219321883553
385,0.66,0.5464954668143422
218,0.66,0.6048073506437113
144,0.66,0.6306461494663059
139,0.66,0.6323920142516164
104,0.66,0.6446130677487896
40,0.62,0.6669601370007633
18,0.71,0.6746419420561293
10,0.66,0.677435325712626
4,0.71,0.6795303634549986
2,0.71,0.6802287093691227
2,0.71,0.6802287093691227
28,0.82,0.6711502124855084
75,0.87,0.6547390835035901
224,0.87,0.6027123129013388
393,0.93,0.5437020831578454
220,0.87,0.6041090047295871
83,0.82,0.6519456998470934
53,0.82,0.6624208885589562
58,0.88,0.6606750237736457
55,0.94,0.661722542644832
40,0.88,0.6669601370007633
57,0.88,0.6610241967307078
95,1.0,0.6477556243623483
226,1.0,0.6020139669872145
278,1.0,0.5838569732199859
200,0.94,0.6110924638708288
162,0.94,0.6243610362391883
114,0.88,0.6411213381781686
102,0.88,0.6453114136629137
54,0.88,0.662071715601894
24,0.82,0.6725469043137567
15,0.94,0.6756894609273155
10,0.82,0.677435325712626
6,0.67,0.6788320175408744
3,0.82,0.6798795364120607
15,0.82,0.6756894609273155
63,0.87,0.6589291589883353
182,0.93,0.6173775770979465
333,0.87,0.5646524605815709
218,0.87,0.6048073506437113
128,0.82,0.6362329167792994
135,0.77,0.6337887060798647
180,0.55,0.6180759230120707
167,0.63,0.6226151714538779
136,0.63,0.6334395331228027
186,0.59,0.6159808852696982
226,0.63,0.6020139669872145
332,0.67,0.565001633538633
277,0.62,0.5842061461770479
130,0.62,0.6355345708651752
33,0.71,0.669404347700198
15,0.71,0.6756894609273155
17,0.93,0.6749911150131914
10,0.87,0.677435325712626
7,0.87,0.6784828445838123
11,0.87,0.6770861527555639
12,0.94,0.6767369797985019
4,0.94,0.6795303634549986
2,0.94,0.6802287093691227
8,0.93,0.6781336716267502
40,0.82,0.6669601370007633
88,0.82,0.650199835061783
173,0.76,0.6205201337115053
152,0.66,0.6278527658098092
96,0.62,0.6474064514052863
148,0.58,0.6292494576380576
156,0.54,0.6264560739815609
177,0.5,0.619123441883257
177,0.54,0.619123441883257
191,0.54,0.6142350204843877
166,0.5,0.62296434441094
129,0.53,0.6358837438222373
91,0.5,0.6491523161905968
75,0.53,0.6547390835035901
47,0.61,0.6645159263013287
32,0.61,0.66975352065726
43,0.66,0.665912618129577
21,0.66,0.673594423184943
20,0.7,0.6739435961420052
15,0.66,0.6756894609273155
22,0.66,0.673245250227881
5,0.7,0.6791811904979365
3,0.66,0.6798795364120607
3,0.66,0.6798795364120607
10,0.75,0.677435325712626
10,0.7,0.677435325712626
27,0.7,0.6714993854425705
53,0.45,0.6624208885589562
52,0.42,0.6627700615160182
62,0.39,0.6592783319453973
79,0.39,0.6533423916753418
97,0.39,0.6470572784482241
70,0.39,0.6564849482889006
82,0.39,0.6522948728041555
74,0.42,0.6550882564606523
53,0.45,0.6624208885589562
33,0.42,0.669404347700198
24,0.52,0.6725469043137567
19,0.56,0.6742927690990672
15,0.56,0.6756894609273155
12,0.52,0.6767369797985019
16,0.56,0.6753402879702535
4,0.6,0.6795303634549986
2,0.69,0.6802287093691227
2,0.75,0.6802287093691227
3,0.72,0.6798795364120607
1,0.75,0.6805778823261849
1,0.75,0.6805778823261849
4,0.8,0.6795303634549986
4,0.8,0.6795303634549986
20,0.87,0.6739435961420052
12,0.81,0.6767369797985019
42,0.7,0.6662617910866392
41,0.75,0.6666109640437012
39,0.7,0.6673093099578254
45,0.61,0.6652142722154528
48,0.61,0.6641667533442666
51,0.57,0.6631192344730803
33,0.61,0.669404347700198
23,0.7,0.6728960772708189
14,0.57,0.6760386338843777
18,0.49,0.6746419420561293
15,0.56,0.6756894609273155
15,0.61,0.6756894609273155
14,0.65,0.6760386338843777
6,0.75,0.6788320175408744
7,0.56,0.6784828445838123
5,0.46,0.6791811904979365
2,0.46,0.6802287093691227
4,0.42,0.6795303634549986
4,0.45,0.6795303634549986
17,0.45,0.6749911150131914
13,0.45,0.6763878068414397
38,0.46,0.6676584829148875
39,0.42,0.6673093099578254
51,0.46,0.6631192344730803
66,0.43,0.657881640117149
83,0.4,0.6519456998470934
80,0.4,0.6529932187182798
105,0.4,0.6442638947917274
69,0.43,0.6568341212459627
67,0.46,0.6575324671600868
54,0.49,0.662071715601894
49,0.65,0.6638175803872045
42,0.56,0.6662617910866392
39,0.7,0.6673093099578254
22,0.7,0.673245250227881
25,0.7,0.6721977313566947
9,0.7,0.6777844986696882
6,0.7,0.6788320175408744
2,0.7,0.6802287093691227
3,0.61,0.6798795364120607
3,0.65,0.6798795364120607
8,0.64,0.6781336716267502
35,0.61,0.6687060017860738
79,0.65,0.6533423916753418
155,0.65,0.6268052469386229
85,0.66,0.6512473539329693
47,0.66,0.6645159263013287
24,0.66,0.6725469043137567
16,0.81,0.6753402879702535
19,0.87,0.6742927690990672
14,0.82,0.6760386338843777
17,0.82,0.6749911150131914
44,0.88,0.665563445172515
109,0.87,0.6428672029634791
126,0.87,0.6369312626934236
87,0.87,0.6505490080188451
66,0.93,0.657881640117149
52,0.87,0.6627700615160182
29,0.87,0.6708010395284463
24,0.93,0.6725469043137567
10,0.87,0.677435325712626
12,0.76,0.6767369797985019
7,0.61,0.6784828445838123
4,0.61,0.6795303634549986
9,0.57,0.6777844986696882
42,0.57,0.6662617910866392
106,0.57,0.6439147218346654
206,0.57,0.6089974261284563
171,0.57,0.6212184796256295
84,0.57,0.6515965268900313
93,0.46,0.6484539702764726
108,0.46,0.6432163759205412
135,0.39,0.6337887060798647
96,0.39,0.6474064514052863
101,0.36,0.6456605866199758
144,0.36,0.6306461494663059
225,0.38,0.6023631399442766
159,0.38,0.6254085551103746
135,0.41,0.6337887060798647
70,0.41,0.6564849482889006
63,0.44,0.6589291589883353
31,0.44,0.6701026936143222
36,0.44,0.6683568288290117
24,0.47,0.6725469043137567
15,0.47,0.6756894609273155
3,0.51,0.6798795364120607
2,0.55,0.6802287093691227
2,0.55,0.6802287093691227
10,0.55,0.677435325712626
39,0.59,0.6673093099578254
104,0.64,0.6446130677487896
207,0.64,0.6086482531713943
155,0.64,0.6268052469386229
97,0.64,0.6470572784482241
99,0.6,0.6463589325341
118,0.56,0.6397246463499203
95,0.52,0.6477556243623483
112,0.52,0.6418196840922928
150,0.52,0.6285511117239334
155,0.52,0.6268052469386229
226,0.61,0.6020139669872145
192,0.56,0.6138858475273256
124,0.56,0.6376296086075477
88,0.65,0.650199835061783
60,0.61,0.6599766778595215
48,0.65,0.6641667533442666
44,0.65,0.665563445172515
26,0.7,0.6718485583996325
11,0.65,0.6770861527555639
10,0.7,0.677435325712626
6,0.7,0.6788320175408744
2,0.7,0.6802287093691227
10,0.75,0.677435325712626
31,0.7,0.6701026936143222
92,0.75,0.6488031432335346
193,0.75,0.6135366745702635
175,0.75,0.6198217877973812
108,0.65,0.6432163759205412
126,0.66,0.6369312626934236
159,0.57,0.6254085551103746
154,0.53,0.627154419895685
178,0.47,0.6187742689261949
236,0.44,0.5985222374165936
247,0.47,0.5946813348889106
188,0.54,0.615282539355574
163,0.62,0.6240118632821262
96,0.49,0.6474064514052863
75,0.66,0.6547390835035901
84,0.66,0.6515965268900313
78,0.71,0.6536915646324039
60,0.66,0.6599766778595215
37,0.62,0.6680076558719495
31,0.62,0.6701026936143222
27,0.62,0.6714993854425705
17,0.62,0.6749911150131914
9,0.71,0.6777844986696882
0,0.76,0.6809270552832469
5,0.71,0.6791811904979365
13,0.76,0.6763878068414397
42,0.81,0.6662617910866392
72,0.76,0.6557866023747765
108,0.76,0.6432163759205412
152,0.71,0.6278527658098092
180,0.39,0.6180759230120707
205,0.42,0.6093465990855185
185,0.51,0.6163300582267602
164,0.47,0.6236626903250642
143,0.51,0.630995322423368
101,0.54,0.6456605866199758
80,0.54,0.6529932187182798
73,0.54,0.6554374294177143
63,0.54,0.6589291589883353
50,0.58,0.6634684074301425
36,0.62,0.6683568288290117
27,0.66,0.6714993854425705
43,0.66,0.665912618129577
78,0.66,0.6536915646324039
59,0.76,0.6603258508165836
41,0.81,0.6666109640437012
8,0.81,0.6781336716267502
5,0.81,0.6791811904979365
1,0.93,0.6805778823261849
6,0.93,0.6788320175408744
10,0.87,0.677435325712626
27,0.93,0.6714993854425705
52,0.81,0.6627700615160182
98,0.76,0.6467081054911621
143,0.62,0.630995322423368
141,0.58,0.6316936683374922
147,0.54,0.6295986305951197
164,0.51,0.6236626903250642
147,0.54,0.6295986305951197
75,0.48,0.6547390835035901
81,0.59,0.6526440457612176
85,0.67,0.6512473539329693
58,0.62,0.6606750237736457
61,0.67,0.6596275049024595
53,0.55,0.6624208885589562
25,0.51,0.6721977313566947
31,0.4,0.6701026936143222
11,0.43,0.6770861527555639
6,0.34,0.6788320175408744
4,0.45,0.6795303634549986
3,0.45,0.6798795364120607
14,0.41,0.6760386338843777
16,0.32,0.6753402879702535
51,0.35,0.6631192344730803
53,0.35,0.6624208885589562
89,0.35,0.6498506621047209
142,0.35,0.6313444953804301
161,0.36,0.6247102091962504
150,0.36,0.6285511117239334
141,0.36,0.6316936683374922
139,0.38,0.6323920142516164
144,0.35,0.6306461494663059
136,0.35,0.6334395331228027
113,0.33,0.6414705111352307
89,0.38,0.6498506621047209
83,0.41,0.6519456998470934
63,0.41,0.6589291589883353
36,0.44,0.6683568288290117
32,0.44,0.66975352065726
13,0.51,0.6763878068414397
5,0.55,0.6791811904979365
3,0.51,0.6798795364120607
2,0.55,0.6802287093691227
5,0.55,0.6791811904979365
12,0.54,0.6767369797985019
81,0.59,0.6526440457612176
168,0.59,0.6222659984968157
349,0.55,0.5590656932685775
145,0.5,0.6302969765092439
55,0.47,0.661722542644832
63,0.37,0.6589291589883353
70,0.37,0.6564849482889006
68,0.34,0.6571832942030248
72,0.43,0.6557866023747765
68,0.37,0.6571832942030248
129,0.39,0.6358837438222373
241,0.26,0.5967763726312831
214,0.26,0.6062040424719596
152,0.28,0.6278527658098092
115,0.33,0.6407721652211066
66,0.36,0.657881640117149
33,0.46,0.669404347700198
18,0.46,0.6746419420561293
9,0.42,0.6777844986696882
3,0.38,0.6798795364120607
1,0.34,0.6805778823261849
1,0.34,0.6805778823261849
2,0.41,0.6802287093691227
14,0.41,0.6760386338843777
59,0.41,0.6603258508165836
151,0.44,0.6282019387668714
310,0.44,0.572683438593999
173,0.45,0.6205201337115053
57,0.45,0.6610241967307078
40,0.42,0.6669601370007633
75,0.46,0.6547390835035901
82,0.43,0.6522948728041555
69,0.46,0.6568341212459627
81,0.37,0.6526440457612176
123,0.4,0.6379787815646099
272,0.4,0.5859520109623584
280,0.37,0.5831586273058617
182,0.4,0.6173775770979465
121,0.4,0.638677127478734
88,0.44,0.650199835061783
48,0.47,0.6641667533442666
32,0.44,0.66975352065726
13,0.47,0.6763878068414397
5,0.51,0.6791811904979365
4,0.51,0.6795303634549986
4,0.61,0.6795303634549986
5,0.59,0.6791811904979365
