hr,registered,Predicted Y
1,44,67.40905615893283
2,34,75.59904815538607
3,20,83.7890401518393
4,2,91.97903214829253
5,1,100.16902414474578
6,6,108.359016141199
7,14,116.54900813765224
8,46,124.73900013410548
9,87,132.9289921305587
10,137,141.11898412701197
11,181,149.3089761234652
12,252,157.4989681199184
13,252,165.68896011637167
14,279,173.8789521128249
15,254,182.06894410927814
16,300,190.25893610573138
17,279,198.4489281021846
18,250,206.6389200986378
19,191,214.82891209509108
20,121,223.0189040915443
21,130,231.20889608799752
22,115,239.3988880844508
23,94,247.588880080904
0,67,59.2190641624796
1,60,67.40905615893283
2,66,75.59904815538607
3,21,83.7890401518393
4,11,91.97903214829253
5,5,100.16902414474578
6,5,108.359016141199
7,21,116.54900813765224
8,54,124.73900013410548
9,104,132.9289921305587
10,161,141.11898412701197
11,192,149.3089761234652
12,256,157.4989681199184
13,256,165.68896011637167
14,226,173.8789521128249
15,252,182.06894410927814
16,231,190.25893610573138
17,214,198.4489281021846
18,164,206.6389200986378
19,120,214.82891209509108
20,80,223.0189040915443
21,70,231.20889608799752
22,53,239.3988880844508
23,24,247.588880080904
0,15,59.2190641624796
1,3,67.40905615893283
2,3,75.59904815538607
3,1,83.7890401518393
4,1,91.97903214829253
5,17,100.16902414474578
6,89,108.359016141199
7,253,116.54900813765224
8,415,124.73900013410548
9,186,132.9289921305587
10,74,141.11898412701197
11,86,149.3089761234652
12,122,157.4989681199184
13,109,165.68896011637167
14,115,173.8789521128249
15,110,182.06894410927814
16,180,190.25893610573138
17,376,198.4489281021846
18,363,206.6389200986378
19,220,214.82891209509108
20,171,223.0189040915443
21,116,231.20889608799752
22,76,239.3988880844508
23,29,247.588880080904
0,8,59.2190641624796
1,6,67.40905615893283
2,4,75.59904815538607
3,1,83.7890401518393
4,3,91.97903214829253
5,25,100.16902414474578
6,99,108.359016141199
7,270,116.54900813765224
8,487,124.73900013410548
9,222,132.9289921305587
10,113,141.11898412701197
11,110,149.3089761234652
12,129,157.4989681199184
13,148,165.68896011637167
14,116,173.8789521128249
15,142,182.06894410927814
16,228,190.25893610573138
17,425,198.4489281021846
18,442,206.6389200986378
19,278,214.82891209509108
20,184,223.0189040915443
21,143,231.20889608799752
22,101,239.3988880844508
23,51,247.588880080904
0,12,59.2190641624796
1,4,67.40905615893283
2,4,75.59904815538607
3,2,83.7890401518393
4,3,91.97903214829253
5,18,100.16902414474578
6,104,108.359016141199
7,332,116.54900813765224
8,554,124.73900013410548
9,252,132.9289921305587
10,127,141.11898412701197
11,128,149.3089761234652
12,175,157.4989681199184
13,179,165.68896011637167
14,137,173.8789521128249
15,165,182.06894410927814
16,254,190.25893610573138
17,554,198.4489281021846
18,509,206.6389200986378
19,345,214.82891209509108
20,242,223.0189040915443
21,177,231.20889608799752
22,149,239.3988880844508
23,58,247.588880080904
0,35,59.2190641624796
1,17,67.40905615893283
2,5,75.59904815538607
3,3,83.7890401518393
4,2,91.97903214829253
5,28,100.16902414474578
6,105,108.359016141199
7,326,116.54900813765224
8,573,124.73900013410548
9,282,132.9289921305587
10,119,141.11898412701197
11,156,149.3089761234652
12,224,157.4989681199184
13,198,165.68896011637167
14,155,173.8789521128249
15,161,182.06894410927814
16,305,190.25893610573138
17,545,198.4489281021846
18,545,206.6389200986378
19,395,214.82891209509108
20,282,223.0189040915443
21,206,231.20889608799752
22,141,239.3988880844508
23,88,247.588880080904
0,51,59.2190641624796
1,22,67.40905615893283
2,9,75.59904815538607
3,7,83.7890401518393
4,1,91.97903214829253
5,27,100.16902414474578
6,83,108.359016141199
7,262,116.54900813765224
8,484,124.73900013410548
9,267,132.9289921305587
10,145,141.11898412701197
11,170,149.3089761234652
12,174,157.4989681199184
13,175,165.68896011637167
14,129,173.8789521128249
15,188,182.06894410927814
16,292,190.25893610573138
17,498,198.4489281021846
18,440,206.6389200986378
19,232,214.82891209509108
20,156,223.0189040915443
21,133,231.20889608799752
22,100,239.3988880844508
23,77,247.588880080904
0,68,59.2190641624796
1,50,67.40905615893283
2,30,75.59904815538607
3,16,83.7890401518393
4,3,91.97903214829253
5,7,100.16902414474578
6,11,108.359016141199
7,36,116.54900813765224
8,96,124.73900013410548
9,127,132.9289921305587
10,176,141.11898412701197
11,218,149.3089761234652
12,241,157.4989681199184
13,268,165.68896011637167
14,262,173.8789521128249
15,274,182.06894410927814
16,275,190.25893610573138
17,250,198.4489281021846
18,230,206.6389200986378
19,159,214.82891209509108
20,101,223.0189040915443
21,94,231.20889608799752
22,81,239.3988880844508
23,77,247.588880080904
0,62,59.2190641624796
1,57,67.40905615893283
3,51,83.7890401518393
4,15,91.97903214829253
5,5,100.16902414474578
6,8,108.359016141199
7,15,116.54900813765224
8,68,124.73900013410548
9,70,132.9289921305587
10,147,141.11898412701197
11,209,149.3089761234652
12,264,157.4989681199184
13,288,165.68896011637167
14,289,173.8789521128249
15,286,182.06894410927814
16,301,190.25893610573138
17,299,198.4489281021846
18,256,206.6389200986378
19,203,214.82891209509108
20,129,223.0189040915443
21,110,231.20889608799752
22,81,239.3988880844508
23,40,247.588880080904
0,20,59.2190641624796
1,9,67.40905615893283
2,5,75.59904815538607
3,2,83.7890401518393
4,3,91.97903214829253
5,15,100.16902414474578
6,86,108.359016141199
7,259,116.54900813765224
8,547,124.73900013410548
9,260,132.9289921305587
10,98,141.11898412701197
11,111,149.3089761234652
12,162,157.4989681199184
13,176,165.68896011637167
14,145,173.8789521128249
15,159,182.06894410927814
16,255,190.25893610573138
17,557,198.4489281021846
18,623,206.6389200986378
19,379,214.82891209509108
20,237,223.0189040915443
21,183,231.20889608799752
22,116,239.3988880844508
23,53,247.588880080904
0,21,59.2190641624796
1,14,67.40905615893283
2,1,75.59904815538607
3,2,83.7890401518393
4,1,91.97903214829253
5,24,100.16902414474578
6,108,108.359016141199
7,292,116.54900813765224
8,571,124.73900013410548
9,324,132.9289921305587
10,115,141.11898412701197
11,155,149.3089761234652
12,197,157.4989681199184
13,180,165.68896011637167
14,160,173.8789521128249
15,196,182.06894410927814
16,312,190.25893610573138
17,614,198.4489281021846
18,638,206.6389200986378
19,429,214.82891209509108
20,306,223.0189040915443
21,200,231.20889608799752
22,146,239.3988880844508
23,79,247.588880080904
0,34,59.2190641624796
1,25,67.40905615893283
2,2,75.59904815538607
3,3,83.7890401518393
4,4,91.97903214829253
5,25,100.16902414474578
6,120,108.359016141199
7,348,116.54900813765224
8,628,124.73900013410548
9,325,132.9289921305587
10,150,141.11898412701197
11,155,149.3089761234652
12,212,157.4989681199184
13,197,165.68896011637167
14,163,173.8789521128249
15,197,182.06894410927814
16,278,190.25893610573138
17,642,198.4489281021846
18,647,206.6389200986378
19,402,214.82891209509108
20,286,223.0189040915443
21,241,231.20889608799752
22,159,239.3988880844508
23,72,247.588880080904
0,46,59.2190641624796
1,8,67.40905615893283
2,5,75.59904815538607
3,7,83.7890401518393
4,3,91.97903214829253
5,24,100.16902414474578
6,113,108.359016141199
7,367,116.54900813765224
8,602,124.73900013410548
9,285,132.9289921305587
10,130,141.11898412701197
11,151,149.3089761234652
12,206,157.4989681199184
13,211,165.68896011637167
14,177,173.8789521128249
15,187,182.06894410927814
16,331,190.25893610573138
17,634,198.4489281021846
18,648,206.6389200986378
19,353,214.82891209509108
20,270,223.0189040915443
21,207,231.20889608799752
22,137,239.3988880844508
23,85,247.588880080904
0,49,59.2190641624796
1,22,67.40905615893283
2,4,75.59904815538607
3,3,83.7890401518393
4,3,91.97903214829253
5,30,100.16902414474578
6,96,108.359016141199
7,265,116.54900813765224
8,534,124.73900013410548
9,277,132.9289921305587
10,136,141.11898412701197
11,167,149.3089761234652
12,222,157.4989681199184
13,208,165.68896011637167
14,146,173.8789521128249
15,88,182.06894410927814
16,111,190.25893610573138
17,235,198.4489281021846
18,377,206.6389200986378
19,273,214.82891209509108
20,204,223.0189040915443
21,144,231.20889608799752
22,132,239.3988880844508
23,104,247.588880080904
0,87,59.2190641624796
1,57,67.40905615893283
2,32,75.59904815538607
3,24,83.7890401518393
4,2,91.97903214829253
5,3,100.16902414474578
6,29,108.359016141199
7,57,116.54900813765224
8,155,124.73900013410548
9,217,132.9289921305587
10,303,141.11898412701197
11,359,149.3089761234652
12,365,157.4989681199184
13,400,165.68896011637167
14,338,173.8789521128249
15,322,182.06894410927814
16,318,190.25893610573138
17,357,198.4489281021846
18,339,206.6389200986378
19,262,214.82891209509108
20,182,223.0189040915443
21,169,231.20889608799752
22,153,239.3988880844508
23,151,247.588880080904
0,80,59.2190641624796
1,88,67.40905615893283
2,41,75.59904815538607
3,15,83.7890401518393
4,8,91.97903214829253
5,6,100.16902414474578
6,9,108.359016141199
7,25,116.54900813765224
8,71,124.73900013410548
9,113,132.9289921305587
10,212,141.11898412701197
11,239,149.3089761234652
12,281,157.4989681199184
13,346,165.68896011637167
14,303,173.8789521128249
15,314,182.06894410927814
16,312,190.25893610573138
17,308,198.4489281021846
18,294,206.6389200986378
19,234,214.82891209509108
20,139,223.0189040915443
21,129,231.20889608799752
22,79,239.3988880844508
23,39,247.588880080904
0,19,59.2190641624796
1,15,67.40905615893283
2,7,75.59904815538607
3,2,83.7890401518393
4,3,91.97903214829253
5,31,100.16902414474578
6,118,108.359016141199
7,329,116.54900813765224
8,563,124.73900013410548
9,276,132.9289921305587
10,128,141.11898412701197
11,145,149.3089761234652
12,211,157.4989681199184
13,194,165.68896011637167
14,200,173.8789521128249
15,189,182.06894410927814
16,320,190.25893610573138
17,615,198.4489281021846
18,681,206.6389200986378
19,463,214.82891209509108
20,296,223.0189040915443
21,190,231.20889608799752
22,131,239.3988880844508
23,45,247.588880080904
0,24,59.2190641624796
1,9,67.40905615893283
2,8,75.59904815538607
3,3,83.7890401518393
4,6,91.97903214829253
5,20,100.16902414474578
6,94,108.359016141199
7,167,116.54900813765224
8,488,124.73900013410548
9,284,132.9289921305587
10,119,141.11898412701197
11,156,149.3089761234652
12,205,157.4989681199184
13,207,165.68896011637167
14,182,173.8789521128249
15,177,182.06894410927814
16,332,190.25893610573138
17,642,198.4489281021846
18,665,206.6389200986378
19,480,214.82891209509108
20,299,223.0189040915443
21,239,231.20889608799752
22,156,239.3988880844508
23,80,247.588880080904
0,29,59.2190641624796
1,22,67.40905615893283
2,8,75.59904815538607
3,7,83.7890401518393
4,4,91.97903214829253
5,35,100.16902414474578
6,139,108.359016141199
7,338,116.54900813765224
8,502,124.73900013410548
9,255,132.9289921305587
10,124,141.11898412701197
11,154,149.3089761234652
12,171,157.4989681199184
13,222,165.68896011637167
14,151,173.8789521128249
15,175,182.06894410927814
16,287,190.25893610573138
17,616,198.4489281021846
18,627,206.6389200986378
19,496,214.82891209509108
20,298,223.0189040915443
21,204,231.20889608799752
22,156,239.3988880844508
23,88,247.588880080904
0,32,59.2190641624796
1,16,67.40905615893283
2,5,75.59904815538607
3,7,83.7890401518393
4,6,91.97903214829253
5,32,100.16902414474578
6,126,108.359016141199
7,332,116.54900813765224
8,598,124.73900013410548
9,277,132.9289921305587
10,110,141.11898412701197
11,166,149.3089761234652
12,224,157.4989681199184
13,215,165.68896011637167
14,161,173.8789521128249
15,202,182.06894410927814
16,300,190.25893610573138
17,656,198.4489281021846
18,654,206.6389200986378
19,469,214.82891209509108
20,360,223.0189040915443
21,308,231.20889608799752
22,164,239.3988880844508
23,117,247.588880080904
0,65,59.2190641624796
1,32,67.40905615893283
2,20,75.59904815538607
3,6,83.7890401518393
4,3,91.97903214829253
5,29,100.16902414474578
6,110,108.359016141199
7,318,116.54900813765224
8,615,124.73900013410548
9,305,132.9289921305587
10,150,141.11898412701197
11,187,149.3089761234652
12,272,157.4989681199184
13,256,165.68896011637167
14,224,173.8789521128249
15,281,182.06894410927814
16,370,190.25893610573138
17,693,198.4489281021846
18,593,206.6389200986378
19,473,214.82891209509108
20,328,223.0189040915443
21,220,231.20889608799752
22,218,239.3988880844508
23,125,247.588880080904
0,111,59.2190641624796
1,108,67.40905615893283
2,55,75.59904815538607
3,22,83.7890401518393
4,6,91.97903214829253
5,4,100.16902414474578
6,24,108.359016141199
7,45,116.54900813765224
8,113,124.73900013410548
9,153,132.9289921305587
10,197,141.11898412701197
11,175,149.3089761234652
12,122,157.4989681199184
13,134,165.68896011637167
14,160,173.8789521128249
15,172,182.06894410927814
16,128,190.25893610573138
17,68,198.4489281021846
18,110,206.6389200986378
19,105,214.82891209509108
20,80,223.0189040915443
21,88,231.20889608799752
22,71,239.3988880844508
23,88,247.588880080904
0,62,59.2190641624796
1,65,67.40905615893283
2,29,75.59904815538607
3,10,83.7890401518393
4,7,91.97903214829253
5,6,100.16902414474578
6,13,108.359016141199
7,25,116.54900813765224
8,68,124.73900013410548
9,92,132.9289921305587
10,172,141.11898412701197
11,217,149.3089761234652
12,238,157.4989681199184
13,257,165.68896011637167
14,291,173.8789521128249
15,282,182.06894410927814
16,339,190.25893610573138
17,273,198.4489281021846
18,289,206.6389200986378
19,261,214.82891209509108
20,196,223.0189040915443
21,124,231.20889608799752
22,92,239.3988880844508
23,56,247.588880080904
0,23,59.2190641624796
1,10,67.40905615893283
2,6,75.59904815538607
3,1,83.7890401518393
4,4,91.97903214829253
5,36,100.16902414474578
6,110,108.359016141199
7,355,116.54900813765224
8,625,124.73900013410548
9,245,132.9289921305587
10,98,141.11898412701197
11,131,149.3089761234652
12,216,157.4989681199184
13,222,165.68896011637167
14,159,173.8789521128249
15,157,182.06894410927814
16,245,190.25893610573138
17,599,198.4489281021846
18,594,206.6389200986378
19,417,214.82891209509108
20,209,223.0189040915443
21,175,231.20889608799752
22,80,239.3988880844508
23,46,247.588880080904
0,9,59.2190641624796
1,4,67.40905615893283
2,6,75.59904815538607
3,4,83.7890401518393
4,3,91.97903214829253
5,16,100.16902414474578
6,96,108.359016141199
7,277,116.54900813765224
8,567,124.73900013410548
9,259,132.9289921305587
10,118,141.11898412701197
11,141,149.3089761234652
12,186,157.4989681199184
13,165,165.68896011637167
14,147,173.8789521128249
15,158,182.06894410927814
16,267,190.25893610573138
17,542,198.4489281021846
18,577,206.6389200986378
19,377,214.82891209509108
20,266,223.0189040915443
21,200,231.20889608799752
22,127,239.3988880844508
23,59,247.588880080904
0,29,59.2190641624796
1,8,67.40905615893283
2,3,75.59904815538607
3,4,83.7890401518393
4,0,91.97903214829253
5,38,100.16902414474578
6,111,108.359016141199
7,348,116.54900813765224
8,639,124.73900013410548
9,298,132.9289921305587
10,140,141.11898412701197
11,168,149.3089761234652
12,218,157.4989681199184
13,213,165.68896011637167
14,169,173.8789521128249
15,152,182.06894410927814
16,170,190.25893610573138
17,532,198.4489281021846
18,580,206.6389200986378
19,415,214.82891209509108
20,324,223.0189040915443
21,233,231.20889608799752
22,151,239.3988880844508
23,81,247.588880080904
0,38,59.2190641624796
1,18,67.40905615893283
2,6,75.59904815538607
3,4,83.7890401518393
4,8,91.97903214829253
5,30,100.16902414474578
6,114,108.359016141199
7,353,116.54900813765224
8,628,124.73900013410548
9,299,132.9289921305587
10,124,141.11898412701197
11,166,149.3089761234652
12,228,157.4989681199184
13,223,165.68896011637167
14,175,173.8789521128249
15,198,182.06894410927814
16,321,190.25893610573138
17,620,198.4489281021846
18,598,206.6389200986378
19,421,214.82891209509108
20,301,223.0189040915443
21,214,231.20889608799752
22,135,239.3988880844508
23,77,247.588880080904
0,49,59.2190641624796
1,21,67.40905615893283
2,6,75.59904815538607
3,7,83.7890401518393
4,1,91.97903214829253
5,26,100.16902414474578
6,81,108.359016141199
7,280,116.54900813765224
8,555,124.73900013410548
9,292,132.9289921305587
10,137,141.11898412701197
11,153,149.3089761234652
12,208,157.4989681199184
13,198,165.68896011637167
14,173,173.8789521128249
15,207,182.06894410927814
16,292,190.25893610573138
17,513,198.4489281021846
18,492,206.6389200986378
19,353,214.82891209509108
20,192,223.0189040915443
21,190,231.20889608799752
22,130,239.3988880844508
23,107,247.588880080904
0,80,59.2190641624796
1,65,67.40905615893283
2,55,75.59904815538607
3,21,83.7890401518393
4,4,91.97903214829253
5,5,100.16902414474578
6,16,108.359016141199
7,39,116.54900813765224
8,126,124.73900013410548
9,161,132.9289921305587
10,205,141.11898412701197
11,279,149.3089761234652
12,358,157.4989681199184
13,373,165.68896011637167
14,311,173.8789521128249
